m2,m3,m4,k5,k6,alpha,beta,omega_1,omega_2,omega_3,D_1,D_2,D_3,EVnorm1_1,EVnorm1_2,EVnorm1_3,EVnorm2_1,EVnorm2_2,EVnorm2_3,EVnorm3_1,EVnorm3_2,EVnorm3_3
1,1,1,1,1,0.6261,0.0001,22.5867757527256,62.1849953473564,85.8770985906773,0.0149892193960569,0.00814342261430057,0.00793918077759864,0.336415991988697,0.600912435901503,0.72507139283879,0.755745274354182,0.221990054824584,-0.616092116367593,0.522512396095664,-0.739891310072839,0.423723548088922
1.14153983455885,0.8105067421455,0.979505375401938,0.848789185086509,0.891289099197368,0.820096298585378,0.0001,21.6045811903582,56.4401748707453,83.2952363898036,0.0200599146824686,0.0100871908773732,0.00908759020080273,0.341960398135544,0.596445174769966,0.726165435421299,0.78194120341171,0.154101768339388,-0.604003807439754,0.390615403017919,-0.811689051542158,0.434258552629353
0.942317388267847,1.14872219882736,0.872577374168541,1.03510418046451,0.825906946374777,0.742615714677189,0.0001,21.9479312352935,61.9565365657308,81.7750926570487,0.018015066666639,0.00909086451855249,0.00862935298666016,0.338648636565269,0.608454696023378,0.717704663381521,0.728363518060996,0.192634935317738,-0.657554839730451,0.562684975537508,-0.672335964826469,0.480988532820914
1.11161377766724,1.19703815027632,0.93425179567102,0.891795401386113,1.10378253296395,0.855531846957717,0.0001,22.1285047204823,61.0490305631834,81.8313257269114,0.0204374162079938,0.0100593755979507,0.00931897671162523,0.341394541354379,0.607468864019894,0.717238695539924,0.745298093996723,0.153890771444054,-0.64872828021384,0.496637699689509,-0.701259645002391,0.511454695489477
1.09878700820922,1.00107876944096,1.03086548115891,0.916823463382259,1.00551195625423,0.340472390467769,0.0001,21.9072375662355,59.3374116299582,83.1193088640524,0.00886613624813367,0.00583582274092681,0.00620405991526406,0.338324890996224,0.600043021711508,0.724903193693969,0.765505252908622,0.196300566200494,-0.612754270061557,0.478436616021905,-0.76171886895133,0.436901326540691
0.957285486284451,1.14560258667759,1.12642148943231,1.0608842209064,0.897761451329404,0.936411891998342,0.0001,21.4138338148253,60.7048592615985,82.2706885810778,0.02293534028162,0.0107480678628627,0.00980457643397731,0.331309827861072,0.600969370493175,0.727371716312714,0.728921297099275,0.296088628389375,-0.617256240773318,0.627689457325605,-0.688567836938924,0.363153244644101
0.99788209831224,1.05554290250652,1.13484907529086,0.89286995988257,1.13559458422777,0.394216157393203,0.0001,21.9770938907488,61.3459086446474,84.70943620303,0.0100676508941238,0.00628035524717211,0.00656234451021566,0.332160257686783,0.598596450825919,0.728938853589286,0.75013012842682,0.278300634041408,-0.599877943850674,0.574084601672953,-0.729525021118865,0.3717796574364
1.0720574645275,1.1889922958647,0.953860709388804,0.804409298367846,1.04141461454011,0.724394268380043,0.0001,21.2629113605827,59.038976170326,78.988126455715,0.0180973670784363,0.00908683073422314,0.00853486941465398,0.339656432313045,0.606749339266549,0.718671515567425,0.741491634552595,0.178380353033965,-0.646815743113909,0.524053099359919,-0.698714387989173,0.48699748774319
0.800933453084064,1.03516848794167,0.864953830120584,0.845361405262866,0.847323241637381,0.803110947998348,0.0001,21.4666318326983,61.3369854474885,81.4959717748021,0.0197793625309775,0.00961355951032678,0.00900210306075324,0.334792861484166,0.606070911930661,0.721520470680341,0.716943923319144,0.251019780041593,-0.650369495628157,0.622548579759279,-0.66306062975656,0.415672788508629
1.11791703655153,0.821337881834242,0.81691685490739,0.872190320878452,0.991267278471316,0.61593461326605,0.0001,23.1675628465639,60.1906229224916,87.5196973499799,0.0144514168830855,0.00812606416925886,0.00789481905058498,0.347724688226029,0.601628508516109,0.719117986799658,0.76777420491433,0.087757461858757,-0.634682123709403,0.363460906583015,-0.779772743651838,0.509755468478306
1.11633156835095,0.951858089193036,0.940095855347922,1.08675141264124,0.86817856037358,0.422593178539025,0.0001,22.6459766893507,60.4381758473548,85.3767413739993,0.0104627240715893,0.00651798684389437,0.00674370989132916,0.342143653386922,0.601373084040328,0.722002863040635,0.767292703170948,0.149313586516571,-0.623672478583252,0.432193233281905,-0.766639568497042,0.474839742565849
0.905743692004651,1.1948891316736,0.835634841916167,1.14324262487188,0.954724116621064,0.480977869614792,0.0001,23.3567823103425,66.7670256585,86.8489849623867,0.011464160811753,0.00694026309979288,0.00711149637727455,0.338653908932028,0.610769979656743,0.715732884472384,0.716655030537401,0.191570651101178,-0.670601411303396,0.585499195858201,-0.646014100243078,0.489751440974426
1.11464460240119,0.883002710660172,1.1955895059744,0.975829450387619,0.883825439937496,0.887422562123988,0.0001,21.1675727479282,57.0505338988032,83.2304876164808,0.0220202189127211,0.0106300396798269,0.00949263901815739,0.333667184486188,0.592757708560317,0.733010579009187,0.786597191678813,0.247277193411691,-0.565790462681586,0.463675016070924,-0.807849864459338,0.363846225711711
