,m2,m3,m4,k5,k6,alpha,beta,omega_1,omega_2,omega_3,D_1,D_2,D_3,EVnorm1_1,EVnorm1_2,EVnorm1_3,EVnorm2_1,EVnorm2_2,EVnorm2_3,EVnorm3_1,EVnorm3_2,EVnorm3_3,k5plusk6
0,1.0,1.0,1.0,1.0,1.0,0.6261,0.0001,22.5867757527256,62.1849953473564,85.8770985906773,0.0149892193960569,0.00814342261430057,0.00793918077759864,0.33641599198869704,0.600912435901503,0.72507139283879,0.755745274354182,0.22199005482458398,-0.6160921163675931,0.522512396095664,-0.7398913100728391,0.42372354808892204,2.0
1,1.1026909557931799,1.01683563017792,0.9128251491516111,1.0,1.0,0.6261,0.0001,22.8339801706292,61.550972797106,85.339119846746,0.0148515301620182,0.008163577307298971,0.00793526193210048,0.34249348045806,0.603844575606321,0.7197707581963492,0.7600868459351752,0.14324010037965898,-0.6338377239321921,0.44798131984986894,-0.743648143896244,0.4962863842029529,2.0
2,0.897949938756067,0.9145272871297679,1.18525376409201,1.0,1.0,0.6261,0.0001,22.099403572020197,62.2001713255563,87.86659657555391,0.015270511352364,0.00814295304112795,0.007956117153370721,0.327809845511508,0.593698533502727,0.7348896219858001,0.758777076059968,0.329015718559575,-0.5621441147842879,0.586728439468489,-0.7444829393187969,0.318582628814121,2.0
3,0.892278138253973,1.0149285653744302,0.8820033008870509,1.0,1.0,0.6261,0.0001,23.2170154127705,65.03665681200539,87.5848764807502,0.0146444961671296,0.00806527226958854,0.00795349096802307,0.33707555540793604,0.604922369333202,0.721421511341835,0.7379187052609498,0.21542827951128798,-0.639583177399788,0.5578704777879511,-0.6996995212842819,0.44631951551236293,2.0
4,0.9736165178206759,0.85688478898765,0.9502335099863909,1.0,1.0,0.6261,0.0001,23.3350395236246,63.225945271354,89.60515972281709,0.0145822002579467,0.00811258763761005,0.00797391845438699,0.33753309933707104,0.5985764034865749,0.72648310100166,0.769400042603755,0.206004566915872,-0.604636827236933,0.47573359605776705,-0.7719289416136591,0.421667232164371,2.0
5,1.1174242507149699,1.12512626034201,1.16151636258367,1.0,1.0,0.6261,0.0001,21.4172784040945,59.0630377088688,81.58421587583891,0.0156875675400434,0.008253421181771279,0.00791635014212005,0.334641247607287,0.599559549553199,0.727010028774984,0.7562160325280219,0.24455399009057197,-0.606902511181457,0.537988933833705,-0.741370802918468,0.401169838911774,2.0
6,1.01615029366633,1.1271453248925,1.08336665813297,1.0,1.0,0.6261,0.0001,21.818505056887002,61.00891741998711,82.939956134186,0.0154388379066335,0.00818166297559023,0.00792141500345747,0.334160073732521,0.6016818679857521,0.725476377878875,0.741690146569113,0.254438339095516,-0.6206100692710379,0.576503532315625,-0.7116860788618969,0.401430694369258,2.0
7,0.8172835407546569,0.8583783921678871,0.893334265094725,1.0,1.0,0.6261,0.0001,23.8082217966674,66.38684820555581,91.7233927006638,0.0143392308070848,0.00803488496261846,0.00799914847400964,0.33447728383055103,0.600384389358307,0.7264045234001439,0.750014235507054,0.24891248608068,-0.6127978629286371,0.554277130378828,-0.729585551902491,0.400601778820501,2.0
8,0.898680432454222,0.8681130971880241,0.8940227340183822,1.0,1.0,0.6261,0.0001,23.6743589293114,64.9909368011657,90.5079545259528,0.0144068850787379,0.00806637243508569,0.007984209703808,0.337119483348607,0.600615270234542,0.7249908627754259,0.759162186078361,0.212746910564618,-0.615151629497911,0.506998465498938,-0.747840987061543,0.428586530414266,2.0
9,0.9101844303809691,1.1806426504681298,0.938668393289952,1.0,1.0,0.6261,0.0001,22.3800747434836,63.860196351640504,84.1970436391558,0.0151068927600673,0.008095124402643709,0.00792791614405617,0.335496561967256,0.6071703464921241,0.720268163428584,0.7154834984534609,0.24010242526958103,-0.6560748347715079,0.618765039248839,-0.657795510914194,0.429458836239886,2.0
