m2,m3,m4,k5,k6,alpha,beta,omega_1,omega_2,omega_3,D_1,D_2,D_3,EVnorm1_1,EVnorm1_2,EVnorm1_3,EVnorm2_1,EVnorm2_2,EVnorm2_3,EVnorm3_1,EVnorm3_2,EVnorm3_3
1,1,1,1,1,0.6261,0.0001,22.5867757527256,62.1849953473564,85.8770985906773,0.0149892193960569,0.00814342261430057,0.00793918077759864,0.336415991988697,0.600912435901503,0.72507139283879,0.755745274354182,0.221990054824584,-0.616092116367593,0.522512396095664,-0.739891310072839,0.423723548088922
1.10269095579318,1.01683563017792,0.912825149151611,1,1,0.6261,0.0001,22.8339801706292,61.550972797106,85.339119846746,0.0148515301620182,0.00816357730729897,0.00793526193210048,0.34249348045806,0.603844575606321,0.719770758196349,0.760086845935175,0.143240100379659,-0.633837723932192,0.447981319849869,-0.743648143896244,0.496286384202953
0.897949938756067,0.914527287129768,1.18525376409201,1,1,0.6261,0.0001,22.0994035720202,62.2001713255563,87.8665965755539,0.015270511352364,0.00814295304112795,0.00795611715337072,0.327809845511508,0.593698533502727,0.7348896219858,0.758777076059968,0.329015718559575,-0.562144114784288,0.586728439468489,-0.744482939318797,0.318582628814121
0.892278138253973,1.01492856537443,0.882003300887051,1,1,0.6261,0.0001,23.2170154127705,65.0366568120054,87.5848764807502,0.0146444961671296,0.00806527226958854,0.00795349096802307,0.337075555407936,0.604922369333202,0.721421511341835,0.73791870526095,0.215428279511288,-0.639583177399788,0.557870477787951,-0.699699521284282,0.446319515512363
0.973616517820676,0.85688478898765,0.950233509986391,1,1,0.6261,0.0001,23.3350395236246,63.225945271354,89.6051597228171,0.0145822002579467,0.00811258763761005,0.00797391845438699,0.337533099337071,0.598576403486575,0.72648310100166,0.769400042603755,0.206004566915872,-0.604636827236933,0.475733596057767,-0.771928941613659,0.421667232164371
1.11742425071497,1.12512626034201,1.16151636258367,1,1,0.6261,0.0001,21.4172784040945,59.0630377088688,81.5842158758389,0.0156875675400434,0.00825342118177128,0.00791635014212005,0.334641247607287,0.599559549553199,0.727010028774984,0.756216032528022,0.244553990090572,-0.606902511181457,0.537988933833705,-0.741370802918468,0.401169838911774
1.01615029366633,1.1271453248925,1.08336665813297,1,1,0.6261,0.0001,21.818505056887,61.0089174199871,82.939956134186,0.0154388379066335,0.00818166297559023,0.00792141500345747,0.334160073732521,0.601681867985752,0.725476377878875,0.741690146569113,0.254438339095516,-0.620610069271038,0.576503532315625,-0.711686078861897,0.401430694369258
0.817283540754657,0.858378392167887,0.893334265094725,1,1,0.6261,0.0001,23.8082217966674,66.3868482055558,91.7233927006638,0.0143392308070848,0.00803488496261846,0.00799914847400964,0.334477283830551,0.600384389358307,0.726404523400144,0.750014235507054,0.24891248608068,-0.612797862928637,0.554277130378828,-0.729585551902491,0.400601778820501
0.898680432454222,0.868113097188024,0.894022734018382,1,1,0.6261,0.0001,23.6743589293114,64.9909368011657,90.5079545259528,0.0144068850787379,0.00806637243508569,0.007984209703808,0.337119483348607,0.600615270234542,0.724990862775426,0.759162186078361,0.212746910564618,-0.615151629497911,0.506998465498938,-0.747840987061543,0.428586530414266
0.910184430380969,1.18064265046813,0.938668393289952,1,1,0.6261,0.0001,22.3800747434836,63.8601963516405,84.1970436391558,0.0151068927600673,0.00809512440264371,0.00792791614405617,0.335496561967256,0.607170346492124,0.720268163428584,0.715483498453461,0.240102425269581,-0.656074834771508,0.618765039248839,-0.657795510914194,0.429458836239886
