,0,1,2,3,4,5
0,1.0,1.0,0.9527872503893441,2.0,0.9624489811119069,1.0
1,1.1198372318219698,0.930430679483638,1.0,2.0,1.0,0.9332082462422792
2,1.0,0.9864464362985942,1.08507548877787,2.0,1.0,0.981116555258708
3,0.9193856269966241,1.0,1.0,1.94597470743559,1.1982088152685302,1.0
4,1.0,1.13777375132735,1.01193586885431,2.0777182769997298,1.0,1.0
5,0.9501732297809771,1.0,1.0,1.83377706133521,1.0,1.0
6,0.8403405298591641,1.0,1.15032494499351,2.18360512225674,1.0,1.0
7,1.0,1.0,0.882666295679664,1.74357734351402,1.06603709920258,1.0
8,1.0,1.06671331253951,1.0,1.6430909919158403,1.11924269297531,1.0
9,0.826585359458044,1.0,1.0,1.79441637357961,1.0423371784514899,1.0
10,1.0,0.8492984833501701,1.19520999036726,2.0,1.0,0.827420222965052
11,1.0,1.04984714478572,1.0,1.6502089314534198,0.8823203403622891,1.0
12,1.06982320338565,1.0,1.0,1.7469416635378603,1.0569281126988601,1.0
13,1.06549652604803,1.0,1.0,2.0,1.17793398731204,1.0
14,1.0,1.19504078600587,1.0,2.0,1.0630509638316301,1.0
15,0.977184662321115,1.0,0.882806929812549,1.72430684876494,1.0,1.0
16,1.07817168273347,1.0,1.0,2.18836481212597,1.0,1.0
17,1.04720030031969,1.0,1.0,1.99760710500826,1.0,1.0
18,1.03569751045531,1.0,1.0,1.7240912483394,1.0,0.853113818751296
19,1.0,1.0458621501299201,1.0,2.0,0.8236077228165999,1.0
20,1.0,0.971220553319267,1.0,2.01224338849873,1.0,0.9095160945730941
21,0.87550836561491,1.1722074744429498,1.0,2.2360526994753798,1.0,1.0
22,1.0,1.09111400381051,1.0,2.0,1.15137500955877,0.813425258196148
23,1.0,1.07395071993114,1.0,2.0,0.917961139030658,1.0
24,1.0,1.04860907264881,1.0,1.9371919761858,0.857263708929294,1.0
25,1.07733139686209,1.0,1.0,2.0,1.10425475265169,0.9044221431944771
26,0.966652052215593,1.0,1.18255194333924,2.0,1.0,1.01110336079197
27,1.07241915661469,1.16075675093035,1.14545492600729,2.0,1.0,1.0
28,1.0,1.0,1.0,1.7438694531311298,0.941002495539882,1.1329637928685201
29,1.0,1.0,1.0,2.2983595766560696,1.0968847760974698,0.9300573023050949
30,1.0,1.0,1.0,2.3796576755515897,1.0,0.842444532386591
31,1.0,1.0,0.9891923719694922,2.11939996912316,1.0,0.9894740736892809
32,1.0486195643719498,1.0,1.0,2.0,0.838639925445173,1.0
33,1.0,1.0,1.0,2.0,0.9796137886427181,0.804726574213956
34,1.03980481640858,1.0,1.0,2.0,0.97075301013789,0.9248769749462951
35,1.0,0.8311182643163249,1.0,2.3430126582875297,1.0,1.11831138570493
36,0.8896858684619721,1.0,1.0,2.17864938813604,1.0,1.14285500747638
37,1.0,1.1012248292663402,1.0,2.0,1.0,1.13038142167239
38,1.0,1.16050934965938,1.0,2.25985884432723,0.974738819430861,1.0
39,1.0,1.06708511743394,1.07048516061687,2.0,0.814842599794203,1.0
40,1.0,1.0,1.0,2.0,0.95182699751333,1.01122634341378
41,0.964175473121615,1.0,0.911245913040249,2.0,1.0,1.1374059860263899
42,1.0,0.811996425311496,1.0,2.0,0.8653537431374809,1.0
43,1.0,1.0,0.9599887655129041,1.81227760389194,1.16206708392746,1.0
44,0.8825418408629,1.07238654497477,1.0,2.0,1.0,0.878637272127731
45,1.0,0.92345393710821,1.14038435946918,2.0,0.826931725717635,1.0
46,0.8065589187149399,0.866093327411266,1.0,2.0,0.9024912873384692,1.0
47,1.0,1.0,0.9968698547690301,2.0,0.8659378526512501,1.11632042126909
48,1.0,1.0,1.0,1.7050992596943402,1.10447630375554,1.0
49,1.14268044349976,1.0,1.01309046826148,2.0,1.0,1.0
50,1.0,1.0,0.935937631419683,2.0,1.0,1.16073903738249
51,0.848111651061612,1.0,1.0,1.62361893996286,1.0,1.0
52,1.0,0.8670901470214449,1.0,2.0,1.0,1.1922792507568998
53,1.0,0.938960880139053,1.0,2.0,1.0,1.01664016973198
54,0.96490995346738,0.9677374934710509,0.858820238565119,2.0,1.0,1.0
55,1.0,1.02551510957636,1.0,2.0,0.8710843512027271,1.0
56,1.0,1.10387971408878,0.9628330883864559,2.0,1.0,1.0
57,0.8592170477286559,1.0,1.0,1.76071357666433,0.95073501084324,1.0
58,1.0,1.0,1.0,2.0,1.1806652099579098,0.99986367306456
59,1.0,0.9570209782968729,1.0,2.0538347680238402,1.0,1.0
60,1.0,0.9464915250122142,1.0,2.31927318733968,1.0,1.13958925096675
61,1.1868890420922098,1.0,1.0,1.64122655702001,1.0,1.1708675189706201
62,1.0,0.879681704894455,1.0,2.0,1.0,0.834070675796307
63,1.0,1.0,1.0429953513581898,1.61019424113542,1.1906095142974,1.0
64,0.8904597600628291,1.0,1.0,2.0,0.81593518433537,0.8356472373263809
65,1.0,1.0,1.0,2.0,1.1978602035463002,1.19655462204615
66,1.09702364883986,1.0,1.0,2.0,0.8345446934580121,1.0
67,0.92269667246313,1.0,0.927892680010317,1.7844239618921798,1.0,1.0
68,0.950583737516989,1.0,0.861357496001446,2.0,1.0656612007450101,1.0
69,1.0,1.0,1.0,2.26726412735742,1.0,0.8009001883802309
70,1.00610308257136,1.0,1.0,2.0,1.0,1.0348132401814
71,0.9708925961269741,1.0,1.0,2.0,0.861887216245022,1.0
72,1.1550291668108201,1.06021931053891,1.0,2.0,0.95993542587348,1.0
73,0.888577691436454,0.9962264973484741,1.0,1.94334959726756,1.0,1.0
74,1.0,1.0,1.0,2.0,1.10273241064454,0.976596448680791
75,0.907018788694381,1.0,1.0,2.0,1.0,1.1121447902347
76,1.02317728556494,1.0,1.0,1.68904030319622,1.0,0.88893992860609
77,0.994823878698366,1.0,1.12011609526446,2.16508807983302,1.0,1.0
78,1.1283005076611299,1.1029838311662,1.0,2.0,1.0,0.9390885727850251
79,1.0,1.0650232669595001,0.8606554340533259,2.0,1.0,1.0
80,1.1278400558226,0.8227284739373399,1.0,2.0,1.0,1.0
81,1.0669159930397099,1.0,1.0,2.0,0.9405162106086491,1.0
82,1.0,1.0,0.9016002461140709,2.0,1.0,0.9241057097571371
83,1.0,1.0,0.8692179957951729,1.6356968307906299,0.8745554236675981,1.0
84,1.17600792897304,1.1510524492769398,1.0,2.0,1.0,0.9485776195794592
85,0.9666712523785072,1.0,0.8216004444645649,2.0,1.0,1.1571520152968702
86,1.0360936973505699,1.03124565441335,1.0,1.97237468575297,1.0,1.0
87,1.18862551749166,1.19110316662424,1.0,2.0,1.08047432923295,1.0
88,1.17486205488952,1.0,1.0,1.7107392116548799,0.909270083328266,1.0
89,0.9538480055742429,1.1078249552611799,1.0,2.0,0.903276139591072,1.0
90,1.0,1.0,1.0,1.91805334881578,1.1201462459491,0.914454021089648
91,1.0,1.0,1.0118336616888701,1.7555698719128898,1.0,0.981268636293669
92,1.0588924079764102,0.936353983401857,1.07395913666321,2.0,1.0,1.0
93,0.9208823497140258,0.8587999632550259,1.0,1.78659592981822,1.0,1.0
94,0.8503840999825228,1.0,1.0,2.11095981601281,1.0,1.17942746525232
95,1.0,1.0,0.952147819449676,2.0,0.913194449662928,1.0
96,1.0,1.0,1.09543347545709,1.78752659694233,1.0,0.870969155683042
97,1.0,1.0,0.9049966250178949,2.0,0.968228282975948,1.0
98,0.99127299777926,1.0,1.03814568084565,2.0,1.0401915998864102,1.0
99,1.0,1.0,1.0,2.09579423423017,0.822868645464914,1.0
100,1.0,1.0,0.879765440916259,2.0,1.0,1.08570777950188
101,1.0,1.0,1.0,1.9892400173226699,0.8454642870217809,1.09405138107171
102,1.0,1.0,1.0,2.0,0.8616337414083929,0.981845008863225
103,1.08784809146458,1.0,1.0,2.0,1.0,0.850664275643845
104,1.0,1.0,1.0,1.81074856420372,1.0,0.902858320624111
105,1.0,1.0,1.1657266374985502,2.0,1.0,0.9484851187824692
106,1.0,1.1081785890599198,1.0,1.7901660816089902,1.0,1.0
