m2,m3,m4,k,alpha,beta,Tem,omega_1,omega_2,omega_3,D_1,D_2,D_3,EVnorm1_1,EVnorm1_2,EVnorm1_3,EVnorm2_1,EVnorm2_2,EVnorm2_3,EVnorm3_1,EVnorm3_2,EVnorm3_3
1,1,1,2,1,1,20,22.6,62.2,85.9,0.015,0.0081,0.0079,0.336,0.601,0.725,0.756,0.222,-0.616,0.523,-0.74,0.424
0.928416759274841,1,1,2,1,1,20,22.7,63.2,86.6,0.0149,0.0081,0.0079,0.334,0.601,0.726,0.746,0.252,-0.616,0.565,-0.722,0.401
0.908057264062967,1,1,2,1,1,20,22.7,63.5,86.9,0.0149,0.0081,0.0079,0.334,0.601,0.726,0.743,0.261,-0.616,0.577,-0.716,0.393
0.801878892744004,1,1,2,1,1,20,22.8,65.1,88.4,0.0149,0.0081,0.008,0.33,0.601,0.728,0.723,0.309,-0.618,0.647,-0.677,0.351
0.925141638400488,1,1,2,1,1,20,22.7,63.3,86.7,0.0149,0.0081,0.0079,0.334,0.601,0.726,0.746,0.253,-0.616,0.567,-0.721,0.399
1.0644366902134,1,1,2,1,1,20,22.5,61.3,85.3,0.015,0.0082,0.0079,0.338,0.601,0.724,0.762,0.196,-0.617,0.488,-0.753,0.442
1.00276918840113,1,1,2,1,1,20,22.6,62.1,85.9,0.015,0.0081,0.0079,0.336,0.601,0.725,0.756,0.221,-0.616,0.521,-0.741,0.425
1.15125294093405,1,1,2,1,1,20,22.4,60.1,84.6,0.0151,0.0082,0.0079,0.341,0.601,0.723,0.767,0.164,-0.62,0.445,-0.767,0.462
0.830443697941654,1,1,2,1,1,20,22.8,64.7,88,0.0149,0.0081,0.008,0.331,0.601,0.727,0.729,0.296,-0.617,0.628,-0.689,0.363
1.1857573648201,1,1,2,1,1,20,22.4,59.6,84.4,0.0151,0.0082,0.0079,0.342,0.601,0.723,0.769,0.152,-0.621,0.43,-0.771,0.47
0.853164870926674,1,1,2,1,1,20,22.7,64.3,87.6,0.0149,0.0081,0.008,0.332,0.601,0.727,0.733,0.285,-0.617,0.613,-0.697,0.372
1.0387786415872,1,1,2,1,1,20,22.5,61.6,85.5,0.015,0.0082,0.0079,0.338,0.601,0.725,0.76,0.206,-0.617,0.501,-0.748,0.435
0.951460377435756,1,1,2,1,1,20,22.6,62.9,86.4,0.015,0.0081,0.0079,0.335,0.601,0.726,0.75,0.242,-0.616,0.551,-0.728,0.408
0.959251735595276,1,1,2,1,1,20,22.6,62.8,86.3,0.015,0.0081,0.0079,0.335,0.601,0.726,0.751,0.239,-0.616,0.546,-0.73,0.411
1.11530192745607,1,1,2,1,1,20,22.5,60.6,84.9,0.0151,0.0082,0.0079,0.34,0.601,0.724,0.766,0.177,-0.618,0.462,-0.761,0.454
1.01533186356839,1,1,2,1,1,20,22.6,62,85.7,0.015,0.0082,0.0079,0.337,0.601,0.725,0.757,0.216,-0.616,0.514,-0.743,0.428
0.981358800649824,1,1,2,1,1,20,22.6,62.5,86.1,0.015,0.0081,0.0079,0.336,0.601,0.725,0.754,0.23,-0.616,0.533,-0.736,0.418
0.805691966001436,1,1,2,1,1,20,22.8,65.1,88.4,0.0149,0.0081,0.008,0.331,0.601,0.728,0.723,0.308,-0.618,0.644,-0.679,0.352
0.927298704065047,1,1,2,1,1,20,22.7,63.2,86.7,0.0149,0.0081,0.0079,0.334,0.601,0.726,0.746,0.253,-0.616,0.565,-0.721,0.4
0.909205525972648,1,1,2,1,1,20,22.7,63.5,86.9,0.0149,0.0081,0.0079,0.334,0.601,0.726,0.743,0.26,-0.616,0.577,-0.716,0.394
0.960765953624369,1,1,2,1,1,20,22.6,62.8,86.3,0.015,0.0081,0.0079,0.335,0.601,0.726,0.751,0.238,-0.616,0.545,-0.73,0.411
0.891996373864355,1,1,2,1,1,20,22.7,63.8,87.1,0.0149,0.0081,0.0079,0.333,0.601,0.727,0.741,0.268,-0.616,0.587,-0.711,0.387
1.07337364319114,1,1,2,1,1,20,22.5,61.1,85.2,0.015,0.0082,0.0079,0.339,0.601,0.724,0.763,0.193,-0.617,0.483,-0.755,0.444
0.94579950617805,1,1,2,1,1,20,22.6,63,86.4,0.015,0.0081,0.0079,0.335,0.601,0.726,0.749,0.245,-0.616,0.554,-0.726,0.406
0.8770653003319,1,1,2,1,1,20,22.7,64,87.3,0.0149,0.0081,0.008,0.333,0.601,0.727,0.738,0.275,-0.616,0.597,-0.706,0.382
0.848228791496073,1,1,2,1,1,20,22.7,64.4,87.7,0.0149,0.0081,0.008,0.332,0.601,0.727,0.732,0.288,-0.617,0.616,-0.696,0.37
1.06069319619443,1,1,2,1,1,20,22.5,61.3,85.3,0.015,0.0082,0.0079,0.338,0.601,0.724,0.762,0.198,-0.617,0.49,-0.752,0.441
0.924829492317951,1,1,2,1,1,20,22.7,63.3,86.7,0.0149,0.0081,0.0079,0.334,0.601,0.726,0.746,0.254,-0.616,0.567,-0.721,0.399
0.828111017535273,1,1,2,1,1,20,22.8,64.7,88,0.0149,0.0081,0.008,0.331,0.601,0.727,0.728,0.297,-0.618,0.629,-0.688,0.362
1.0599834580183,1,1,2,1,1,20,22.5,61.3,85.3,0.015,0.0082,0.0079,0.338,0.601,0.724,0.762,0.198,-0.617,0.49,-0.752,0.441
1.13955928696094,1,1,2,1,1,20,22.4,60.2,84.7,0.0151,0.0082,0.0079,0.341,0.601,0.723,0.767,0.168,-0.619,0.451,-0.765,0.46
0.840531892146263,1,1,2,1,1,20,22.7,64.5,87.8,0.0149,0.0081,0.008,0.332,0.601,0.727,0.731,0.291,-0.617,0.621,-0.693,0.367
0.93694402288177,1,1,2,1,1,20,22.6,63.1,86.5,0.015,0.0081,0.0079,0.335,0.601,0.726,0.748,0.248,-0.616,0.559,-0.724,0.403
0.884652117332183,1,1,2,1,1,20,22.7,63.9,87.2,0.0149,0.0081,0.0079,0.333,0.601,0.727,0.739,0.271,-0.616,0.592,-0.708,0.385
