ID,m2,m3,m4,k,alpha,beta,Tem,omega_1,omega_2,omega_3,D_1,D_2,D_3,EVnorm1_1,EVnorm1_2,EVnorm1_3,EVnorm2_1,EVnorm2_2,EVnorm2_3,EVnorm3_1,EVnorm3_2,EVnorm3_3
1,1,1,1,2,1,1,20,22.5833333333333,62.1966666666667,85.8033333333333,0.0149933333333333,0.00813666666666667,0.00793333333333334,0.3362,0.600466666666667,0.724666666666667,0.7554,0.2219,-0.615733333333333,0.5225,-0.739833333333333,0.4237
2,1,1,1,2,1,1,20,22.5866666666667,62.1833333333333,85.81,0.01499,0.00813666666666667,0.00793333333333334,0.336233333333333,0.600533333333333,0.724733333333333,0.755466666666667,0.221933333333333,-0.615766666666667,0.5225,-0.739833333333333,0.4237
3,1,1,1,2,1,1,20,22.5866666666667,62.1833333333333,85.8033333333333,0.01499,0.00813333333333333,0.00793333333333333,0.336333333333333,0.600666666666667,0.7249,0.755566666666667,0.221966666666667,-0.615833333333333,0.522533333333333,-0.7399,0.423766666666667
4,1,1,1,2,1,1,20,22.5833333333333,62.19,85.7866666666667,0.0149933333333333,0.00813,0.00793333333333333,0.336366666666667,0.600733333333333,0.724966666666667,0.755466666666667,0.221966666666667,-0.615766666666667,0.522533333333333,-0.7399,0.423766666666667
5,1,1,1,2,1,1,20,22.5833333333333,62.19,85.7866666666667,0.01499,0.00813,0.00793333333333333,0.336366666666667,0.600766666666667,0.725,0.755466666666667,0.221966666666667,-0.615766666666667,0.522433333333333,-0.739766666666666,0.423666666666667
6,1,1,1,2,1,1,20,22.5833333333333,62.2,85.79,0.01499,0.00813,0.00793333333333333,0.3364,0.600833333333333,0.725066666666667,0.755366666666667,0.221933333333333,-0.615666666666667,0.522433333333333,-0.739766666666666,0.423666666666667
7,1,1,1,2,1,1,20,22.5833333333333,62.2033333333333,85.78,0.01499,0.00812666666666666,0.00793666666666667,0.336366666666667,0.6008,0.725,0.755366666666667,0.221933333333333,-0.615666666666667,0.5225,-0.739833333333333,0.423733333333333
8,1,1,1,2,1,1,20,22.5866666666667,62.2133333333333,85.7733333333333,0.01499,0.00812333333333333,0.00794,0.336433333333333,0.600866666666667,0.7251,0.755366666666667,0.221933333333333,-0.615666666666667,0.5225,-0.7398,0.423733333333333
9,1,1,1,2,1,1,20,22.59,62.22,85.7766666666667,0.01499,0.00812,0.00794,0.336466666666667,0.6009,0.725133333333333,0.755466666666667,0.221966666666667,-0.615766666666667,0.522433333333333,-0.739766666666666,0.4237
10,1,1,1,2,1,1,20,22.5866666666667,62.2166666666667,85.7766666666667,0.01499,0.00812,0.00794333333333333,0.3365,0.600933333333333,0.7252,0.755433333333333,0.221966666666667,-0.615733333333333,0.522333333333333,-0.739666666666666,0.423666666666667
11,1,1,1,2,1,1,20,22.5866666666667,62.2233333333333,85.7866666666667,0.01499,0.00812,0.00794333333333333,0.336433333333333,0.600833333333333,0.725066666666667,0.755466666666667,0.221966666666667,-0.615766666666667,0.522233333333333,-0.739533333333333,0.4236
12,1,1,1,2,1,1,20,22.5866666666667,62.2233333333333,85.7866666666667,0.01499,0.00811666666666666,0.00794333333333333,0.336433333333333,0.600866666666667,0.7251,0.755533333333334,0.221966666666667,-0.615833333333333,0.522233333333333,-0.739533333333333,0.4236
13,1,1,1,2,1,1,20,22.5866666666667,62.2433333333333,85.7833333333333,0.01499,0.00811333333333333,0.00794333333333333,0.3364,0.600833333333333,0.725066666666667,0.755566666666667,0.222,-0.615866666666667,0.5223,-0.7396,0.423633333333333
14,1,1,1,2,1,1,20,22.5866666666667,62.24,85.8033333333333,0.0149933333333333,0.00811333333333333,0.00794,0.336366666666667,0.600766666666667,0.724966666666667,0.7556,0.222033333333333,-0.615933333333334,0.522333333333333,-0.739666666666666,0.423666666666667
15,1,1,1,2,1,1,20,22.58,62.22,85.81,0.0149966666666667,0.00811666666666666,0.00793666666666666,0.336333333333333,0.600733333333333,0.724933333333333,0.755666666666666,0.222033333333333,-0.615966666666667,0.522233333333333,-0.739533333333333,0.423566666666667
16,1,1,1,2,1,1,20,22.5766666666667,62.2166666666667,85.8033333333333,0.0149966666666667,0.00811666666666666,0.00793666666666666,0.336433333333333,0.600866666666667,0.7251,0.755666666666667,0.222033333333333,-0.615966666666667,0.522166666666667,-0.739466666666666,0.423533333333333
17,1,1,1,2,1,1,20,22.5733333333333,62.2166666666667,85.79,0.0149966666666667,0.00811666666666666,0.00794,0.3364,0.600866666666667,0.7251,0.755733333333333,0.222066666666667,-0.616033333333333,0.522233333333333,-0.739533333333333,0.423566666666667
18,1,1,1,2,1,1,20,22.58,62.2266666666667,85.8133333333333,0.0149933333333333,0.00811666666666666,0.00793666666666666,0.336366666666667,0.600833333333333,0.725066666666667,0.7558,0.2221,-0.6161,0.522333333333334,-0.7397,0.423666666666667
