ID,m2,m3,m4,k,alpha,beta,Tem,omega_1,omega_2,omega_3,D_1,D_2,D_3,EVnorm1_1,EVnorm1_2,EVnorm1_3,EVnorm2_1,EVnorm2_2,EVnorm2_3,EVnorm3_1,EVnorm3_2,EVnorm3_3
328,1.1,1,1,2,0.93,1,20,22.538,60.788,84.772,0.01449,0.00797399999999999,0.007818,0.33932,0.60088,0.7236,0.76354,0.1826,-0.61712,0.4707,-0.76078,0.4517
329,1.1,1,1,2,0.93,1,20,22.516,60.8,84.802,0.01448,0.007964,0.00781199999999999,0.33916,0.60058,0.72324,0.76362,0.18262,-0.61718,0.47108,-0.76138,0.45206
330,1.1,1,1,2,0.93,1,20,22.518,60.796,84.792,0.014458,0.007958,0.00780399999999999,0.33906,0.6004,0.72304,0.7636,0.1826,-0.61716,0.471,-0.76124,0.45198
331,1.1,1,1,2,0.93,1,20,22.522,60.798,84.838,0.01444,0.007948,0.007794,0.33908,0.60042,0.72306,0.76372,0.18262,-0.61726,0.47106,-0.76134,0.45204
332,1.1,1,1,2,0.93,1,20,22.514,60.786,84.858,0.014424,0.007938,0.007786,0.33908,0.60042,0.72306,0.76404,0.1827,-0.61752,0.47106,-0.76136,0.45204
333,1.1,1,1,2,0.93,1,20,22.492,60.78,84.828,0.014412,0.00793399999999999,0.007784,0.339,0.6003,0.72292,0.76384,0.18266,-0.61736,0.47108,-0.7614,0.45206
334,1.1,1,1,2,0.93,1,20,22.496,60.774,84.818,0.014392,0.00793,0.00778,0.33906,0.60038,0.72302,0.76366,0.18262,-0.61722,0.47106,-0.76136,0.45204
335,1.1,1,1,2,0.93,1,20,22.512,60.736,84.824,0.014366,0.007926,0.007774,0.33914,0.60056,0.72324,0.76356,0.1826,-0.61714,0.47074,-0.76084,0.45172
336,1.1,1,1,2,0.93,1,20,22.522,60.728,84.852,0.014344,0.007918,0.007766,0.33916,0.6006,0.72328,0.7637,0.18264,-0.61726,0.47072,-0.76084,0.4517
337,1.1,1,1,2,0.93,1,20,22.532,60.722,84.798,0.014318,0.007914,0.007762,0.33918,0.60064,0.72334,0.76352,0.1826,-0.61712,0.47068,-0.76078,0.45166
338,1.1,1,1,2,0.93,1,20,22.528,60.744,84.826,0.0143,0.007906,0.007754,0.33918,0.60062,0.72332,0.76332,0.18256,-0.61696,0.47058,-0.76062,0.45156
339,1.1,1,1,2,0.93,1,20,22.518,60.77,84.826,0.014282,0.007898,0.007748,0.33928,0.60078,0.72352,0.76344,0.18258,-0.61706,0.47054,-0.76054,0.45152
340,1.1,1,1,2,0.93,1,20,22.504,60.734,84.86,0.01427,0.007894,0.00774,0.3393,0.60084,0.72358,0.76324,0.18254,-0.6169,0.47078,-0.76094,0.45176
341,1.1,1,1,2,0.93,1,20,22.494,60.72,84.792,0.014246,0.007888,0.007736,0.33918,0.60062,0.72332,0.7632,0.18254,-0.61688,0.4708,-0.76094,0.45176
342,1.1,1,1,2,0.93,1,20,22.47,60.754,84.83,0.014238,0.007876,0.00773,0.33934,0.6009,0.72368,0.76328,0.18256,-0.61694,0.4708,-0.76092,0.45176
343,1.1,1,1,2,0.93,1,20,22.458,60.752,84.846,0.014224,0.007872,0.007722,0.33916,0.60058,0.7233,0.7631,0.18252,-0.6168,0.47064,-0.76064,0.4516
344,1.1,1,1,2,0.93,1,20,22.442,60.704,84.892,0.014208,0.00787,0.007712,0.3391,0.60048,0.72318,0.76348,0.18262,-0.61712,0.47056,-0.7605,0.45152
345,1.1,1,1,2,0.93,1,20,22.46,60.706,84.838,0.014182,0.007866,0.00771,0.33904,0.60038,0.72304,0.76354,0.18264,-0.61716,0.47052,-0.76044,0.45148
346,1.1,1,1,2,0.93,1,20,22.472,60.746,84.766,0.014156,0.007856,0.007708,0.33908,0.60044,0.72314,0.7631,0.18254,-0.61682,0.47052,-0.76042,0.45148
347,1.1,1,1,2,0.93,1,20,22.456,60.806,84.71,0.01414,0.007846,0.007708,0.33898,0.60026,0.72292,0.76322,0.18256,-0.61694,0.47068,-0.76066,0.45164
348,1.1,1,1,2,0.93,1,20,22.444,60.812,84.696,0.014128,0.007836,0.007704,0.33916,0.60058,0.72332,0.76288,0.18248,-0.6167,0.47076,-0.7608,0.45172
349,1.1,1,1,2,0.93,1,20,22.436,60.81,84.642,0.014112,0.00783,0.0077,0.33918,0.6006,0.72334,0.76282,0.18246,-0.61664,0.47088,-0.761,0.45184
350,1.1,1,1,2,0.93,1,20,22.442,60.842,84.61,0.01409,0.00782,0.007696,0.33918,0.60058,0.72332,0.76286,0.18246,-0.61668,0.47106,-0.76128,0.452
351,1.1,1,1,2,0.93,1,20,22.462,60.836,84.654,0.014088,0.00782,0.007696,0.3393,0.60078,0.72356,0.76252,0.18238,-0.6164,0.47094,-0.7611,0.4519
352,1.1,1,1,2,0.93,1,20,22.466,60.816,84.64,0.014094,0.00782,0.007696,0.3392,0.60058,0.72334,0.76288,0.18248,-0.61668,0.47108,-0.76132,0.45204
353,1.1,1,1,2,0.93,1,20,22.47,60.844,84.654,0.014094,0.007822,0.007694,0.33916,0.60052,0.72326,0.76294,0.1825,-0.61672,0.47112,-0.7614,0.45208
354,1.1,1,1,2,0.93,1,20,22.46,60.828,84.682,0.014098,0.007824,0.007696,0.33928,0.60072,0.72352,0.76292,0.1825,-0.6167,0.47118,-0.76152,0.45214
355,1.1,1,1,2,0.93,1,20,22.468,60.81,84.692,0.014096,0.00783,0.007694,0.33926,0.6007,0.72348,0.76302,0.18252,-0.6168,0.47118,-0.7615,0.45214
356,1.1,1,1,2,0.93,1,20,22.46,60.838,84.726,0.014094,0.00783,0.007692,0.3394,0.60094,0.72376,0.7634,0.18262,-0.61712,0.47112,-0.7614,0.45208
357,1.1,1,1,2,0.93,1,20,22.464,60.81,84.694,0.01409,0.007836,0.007696,0.3394,0.60094,0.72376,0.76368,0.18268,-0.61734,0.47112,-0.76142,0.45208
358,1.1,1,1,2,0.93,1,20,22.448,60.786,84.692,0.014096,0.00783799999999999,0.007696,0.33932,0.6008,0.72356,0.76338,0.1826,-0.6171,0.47114,-0.76144,0.4521
359,1.1,1,1,2,0.93,1,20,22.444,60.776,84.744,0.014096,0.00783799999999999,0.007692,0.3394,0.60094,0.72372,0.76354,0.18264,-0.61722,0.47114,-0.76146,0.4521
360,1.1,1,1,2,0.93,1,20,22.45,60.772,84.698,0.014094,0.00783799999999999,0.007696,0.33944,0.60102,0.72384,0.76368,0.18266,-0.61734,0.47084,-0.76098,0.45182
361,1.1,1,1,2,0.93,1,20,22.438,60.774,84.692,0.014094,0.00783799999999999,0.007696,0.3394,0.60096,0.72378,0.76356,0.18264,-0.61722,0.47096,-0.76116,0.45192
362,1.1,1,1,2,0.93,1,20,22.446,60.744,84.734,0.014096,0.00784199999999999,0.007696,0.33942,0.601,0.72382,0.76376,0.1827,-0.61738,0.47098,-0.76118,0.45194
363,1.1,1,1,2,0.93,1,20,22.442,60.734,84.738,0.014096,0.007844,0.007694,0.33964,0.6014,0.7243,0.76396,0.18274,-0.61754,0.47096,-0.76112,0.45192
364,1.1,1,1,2,0.93,1,20,22.434,60.756,84.79,0.014094,0.007844,0.007688,0.33962,0.60136,0.72428,0.764,0.18276,-0.61756,0.47086,-0.76096,0.45182
365,1.1,1,1,2,0.93,1,20,22.442,60.772,84.816,0.014094,0.00784199999999999,0.007684,0.3398,0.60168,0.72466,0.76426,0.18282,-0.61778,0.4706,-0.76054,0.45156
366,1.1,1,1,2,0.93,1,20,22.446,60.786,84.766,0.014094,0.00783999999999999,0.007688,0.33984,0.60174,0.72474,0.76432,0.18284,-0.61782,0.47044,-0.76028,0.4514
367,1.1,1,1,2,0.93,1,20,22.448,60.762,84.726,0.014096,0.007844,0.007688,0.33992,0.60188,0.7249,0.76402,0.18276,-0.61758,0.47048,-0.76032,0.45144
368,1.1,1,1,2,0.93,1,20,22.44,60.758,84.764,0.014102,0.007844,0.007686,0.33994,0.60192,0.72496,0.76416,0.1828,-0.6177,0.47066,-0.76062,0.4516
369,1.1,1,1,2,0.93,1,20,22.442,60.776,84.806,0.0141,0.00784,0.007682,0.33998,0.602,0.72504,0.76418,0.1828,-0.61772,0.47066,-0.7606,0.45158
370,1.1,1,1,2,0.93,1,20,22.454,60.77,84.876,0.014096,0.007838,0.007678,0.33996,0.60196,0.725,0.7642,0.1828,-0.61774,0.47076,-0.76076,0.45168
371,1.1,1,1,2,0.93,1,20,22.45,60.766,84.894,0.014094,0.00784,0.007676,0.3398,0.60166,0.72466,0.76416,0.18278,-0.6177,0.47078,-0.76078,0.4517
372,1.1,1,1,2,0.93,1,20,22.448,60.78,84.882,0.014096,0.007842,0.007676,0.33992,0.60186,0.7249,0.7641,0.18276,-0.61764,0.47068,-0.76062,0.4516
373,1.1,1,1,2,0.93,1,20,22.442,60.774,84.906,0.014094,0.00784,0.007674,0.3398,0.60164,0.72462,0.76396,0.18272,-0.61752,0.47072,-0.7607,0.45164
374,1.1,1,1,2,0.93,1,20,22.454,60.73,84.936,0.014094,0.00784,0.00767,0.33976,0.60156,0.72452,0.76388,0.1827,-0.61746,0.47072,-0.76072,0.45164
375,1.1,1,1,2,0.93,1,20,22.464,60.732,84.968,0.014092,0.00784,0.007668,0.33972,0.60148,0.72442,0.76404,0.18274,-0.6176,0.47066,-0.76064,0.45158
376,1.1,1,1,2,0.93,1,20,22.44,60.726,84.948,0.014096,0.007842,0.007668,0.3397,0.60146,0.7244,0.76406,0.18274,-0.61762,0.47056,-0.76046,0.45148
377,1.1,1,1,2,0.93,1,20,22.436,60.752,84.95,0.014104,0.007842,0.007668,0.33976,0.60154,0.7245,0.7641,0.18276,-0.61766,0.47066,-0.76062,0.45158
378,1.1,1,1,2,0.93,1,20,22.434,60.738,85.02,0.014108,0.007838,0.007664,0.3397,0.60144,0.72438,0.76434,0.18282,-0.61788,0.47066,-0.76058,0.45158
379,1.1,1,1,2,0.93,1,20,22.432,60.744,84.988,0.014106,0.007836,0.007664,0.33976,0.60156,0.72452,0.76454,0.18286,-0.61804,0.47064,-0.76054,0.45156
380,1.1,1,1,2,0.93,1,20,22.44,60.756,84.964,0.014106,0.007838,0.007668,0.33976,0.60156,0.7245,0.76462,0.18288,-0.6181,0.47066,-0.76058,0.45158
381,1.1,1,1,2,0.93,1,20,22.436,60.756,84.936,0.014102,0.00784,0.007668,0.33978,0.60158,0.72452,0.76462,0.18288,-0.6181,0.47064,-0.76054,0.45156
382,1.1,1,1,2,0.93,1,20,22.446,60.774,84.956,0.0141,0.007842,0.007668,0.33966,0.60136,0.72426,0.76454,0.18286,-0.61804,0.47064,-0.76054,0.45156
383,1.1,1,1,2,0.93,1,20,22.454,60.792,84.976,0.014098,0.00784,0.007664,0.33972,0.60144,0.72436,0.76442,0.18284,-0.61794,0.47064,-0.76054,0.45156
384,1.1,1,1,2,0.93,1,20,22.444,60.766,84.972,0.014098,0.00784,0.007666,0.33964,0.60132,0.72422,0.7646,0.18288,-0.61808,0.47078,-0.76076,0.45168
385,1.1,1,1,2,0.93,1,20,22.428,60.76,84.968,0.014102,0.00784,0.007664,0.33958,0.6012,0.72406,0.7647,0.1829,-0.61816,0.47082,-0.76084,0.45174
386,1.1,1,1,2,0.93,1,20,22.422,60.724,84.942,0.014106,0.007842,0.007666,0.33966,0.60132,0.72422,0.7648,0.18292,-0.61826,0.47062,-0.7605,0.45154
387,1.1,1,1,2,0.93,1,20,22.412,60.692,84.964,0.01411,0.007844,0.007666,0.33976,0.60148,0.72442,0.76462,0.18288,-0.61812,0.4707,-0.76062,0.45162
388,1.1,1,1,2,0.93,1,20,22.404,60.684,84.988,0.014118,0.007844,0.007664,0.3398,0.60156,0.72452,0.76494,0.18296,-0.61838,0.47072,-0.76064,0.45164
389,1.1,1,1,2,0.93,1,20,22.408,60.66,84.998,0.014118,0.007846,0.007666,0.33974,0.60144,0.72438,0.7651,0.183,-0.6185,0.47078,-0.76074,0.4517
390,1.1,1,1,2,0.93,1,20,22.418,60.676,84.944,0.014112,0.007844,0.007666,0.33968,0.60134,0.72426,0.76532,0.18306,-0.61868,0.47058,-0.76042,0.4515
391,1.1,1,1,2,0.93,1,20,22.428,60.66,84.954,0.014108,0.007846,0.007668,0.33958,0.60118,0.72406,0.76518,0.18302,-0.61854,0.4706,-0.76048,0.45154
392,1.1,1,1,2,0.93,1,20,22.444,60.678,84.894,0.0141,0.007846,0.007668,0.33956,0.60116,0.72402,0.7653,0.18306,-0.61864,0.47036,-0.7601,0.45132
393,1.1,1,1,2,0.93,1,20,22.458,60.678,84.908,0.014098,0.007842,0.00767,0.33958,0.6012,0.72406,0.76558,0.18312,-0.61886,0.4703,-0.76004,0.45128
394,1.1,1,1,2,0.93,1,20,22.47,60.71,84.94,0.014096,0.007838,0.00767,0.33946,0.60098,0.7238,0.76532,0.18306,-0.61864,0.4704,-0.76022,0.45138
395,1.1,1,1,2,0.93,1,20,22.462,60.69,84.992,0.014098,0.007836,0.007668,0.3395,0.60104,0.72386,0.7654,0.18308,-0.61872,0.47038,-0.76018,0.45136
396,1.1,1,1,2,0.93,1,20,22.456,60.692,85.04,0.014102,0.007838,0.007666,0.3394,0.60088,0.72366,0.76596,0.1832,-0.61918,0.47034,-0.76012,0.45132
397,1.1,1,1,2,0.93,1,20,22.466,60.68,85.064,0.014096,0.00784,0.007666,0.33936,0.60084,0.7236,0.76612,0.18324,-0.6193,0.47036,-0.76016,0.45134
398,1.1,1,1,2,0.93,1,20,22.476,60.646,85.036,0.01409,0.007844,0.007668,0.3391,0.60038,0.72306,0.76634,0.1833,-0.61946,0.47008,-0.7597,0.45106
399,1.1,1,1,2,0.93,1,20,22.478,60.65,85.054,0.014086,0.007844,0.007668,0.3391,0.60038,0.72306,0.76606,0.18324,-0.61924,0.47,-0.75958,0.45098
400,1.1,1,1,2,0.93,1,20,22.47,60.642,85.054,0.014088,0.007846,0.007668,0.33906,0.60032,0.72298,0.76576,0.18318,-0.619,0.46984,-0.75932,0.45084
401,1.1,1,1,2,0.93,1,20,22.466,60.632,84.986,0.014088,0.007848,0.00767,0.33878,0.59982,0.72238,0.76572,0.18318,-0.61898,0.46992,-0.75946,0.45092
402,1.1,1,1,2,0.93,1,20,22.442,60.656,84.98,0.014096,0.007844,0.00767,0.33882,0.5999,0.72246,0.7654,0.1831,-0.61874,0.46988,-0.75936,0.45086
403,1.1,1,1,2,0.93,1,20,22.436,60.638,84.942,0.014096,0.007842,0.00767,0.33914,0.6005,0.72318,0.7653,0.18308,-0.61868,0.47014,-0.75976,0.4511
404,1.1,1,1,2,0.93,1,20,22.44,60.642,84.948,0.014094,0.007842,0.007666,0.33904,0.60034,0.72298,0.7654,0.1831,-0.61878,0.47002,-0.75956,0.45098
405,1.1,1,1,2,0.93,1,20,22.428,60.622,84.964,0.0141,0.00784,0.007664,0.33924,0.6007,0.72342,0.76502,0.18302,-0.61846,0.47,-0.75952,0.45096
406,1.1,1,1,2,0.93,1,20,22.434,60.596,84.926,0.014104,0.00784,0.007666,0.33916,0.60056,0.72326,0.7648,0.18296,-0.61828,0.47014,-0.75976,0.4511
407,1.1,1,1,2,0.93,1,20,22.444,60.638,84.996,0.014104,0.007836,0.007662,0.33904,0.6003,0.72298,0.76502,0.18302,-0.61846,0.47014,-0.75974,0.4511
408,1.1,1,1,2,0.93,1,20,22.46,60.656,85.062,0.014098,0.007836,0.007658,0.33898,0.60018,0.72286,0.76522,0.18308,-0.61862,0.47022,-0.75988,0.45118
409,1.1,1,1,2,0.93,1,20,22.468,60.664,84.992,0.014092,0.007834,0.007664,0.33898,0.60018,0.72286,0.765,0.18302,-0.61846,0.47022,-0.75986,0.45118
410,1.1,1,1,2,0.93,1,20,22.472,60.616,85.07,0.014088,0.007836,0.00766,0.33884,0.59994,0.72256,0.76496,0.18302,-0.61842,0.47038,-0.7601,0.45132
411,1.1,1,1,2,0.93,1,20,22.49,60.576,85.118,0.014082,0.007836,0.007656,0.33892,0.60008,0.72272,0.76474,0.18296,-0.61826,0.47018,-0.75976,0.45114
412,1.1,1,1,2,0.93,1,20,22.496,60.604,85.078,0.01408,0.007832,0.007656,0.33888,0.6,0.72264,0.76468,0.18294,-0.6182,0.47014,-0.7597,0.4511
413,1.1,1,1,2,0.93,1,20,22.492,60.612,85.118,0.01408,0.00783,0.007654,0.3388,0.59986,0.72246,0.76494,0.183,-0.6184,0.47004,-0.75958,0.45102
414,1.1,1,1,2,0.93,1,20,22.496,60.624,85.106,0.014088,0.00783,0.007658,0.33882,0.59992,0.72252,0.765,0.18302,-0.61846,0.47022,-0.75988,0.4512
415,1.1,1,1,2,0.93,1,20,22.486,60.628,85.124,0.014092,0.007832,0.007658,0.33878,0.59986,0.72246,0.7649,0.183,-0.61838,0.47044,-0.76022,0.45142
416,1.1,1,1,2,0.93,1,20,22.494,60.626,85.128,0.014086,0.007834,0.007658,0.3387,0.59972,0.7223,0.76476,0.18298,-0.61828,0.47076,-0.76074,0.45174
417,1.1,1,1,2,0.93,1,20,22.486,60.672,85.124,0.01409,0.007832,0.007658,0.33872,0.59976,0.72236,0.76482,0.183,-0.61832,0.47072,-0.76068,0.4517
418,1.1,1,1,2,0.93,1,20,22.494,60.656,85.128,0.014084,0.007832,0.00766,0.33892,0.6001,0.72278,0.76468,0.18296,-0.61822,0.47052,-0.76036,0.45152
419,1.1,1,1,2,0.93,1,20,22.49,60.628,85.11,0.014082,0.007838,0.007662,0.339,0.60026,0.72298,0.76482,0.183,-0.61834,0.47026,-0.75994,0.45128
420,1.1,1,1,2,0.93,1,20,22.472,60.674,85.092,0.014086,0.007838,0.007664,0.33904,0.60032,0.72306,0.76472,0.18298,-0.61826,0.47026,-0.75994,0.45128
421,1.1,1,1,2,0.93,1,20,22.484,60.66,85.118,0.014082,0.007836,0.007664,0.3391,0.60044,0.72318,0.76522,0.1831,-0.61866,0.47026,-0.75998,0.45128
422,1.1,1,1,2,0.93,1,20,22.48,60.656,85.106,0.014086,0.007834,0.007668,0.33914,0.60052,0.72328,0.76534,0.18312,-0.61876,0.4703,-0.76004,0.45132
423,1.1,1,1,2,0.93,1,20,22.49,60.684,85.102,0.01408,0.007834,0.00767,0.33902,0.60032,0.72306,0.76518,0.18308,-0.61864,0.47026,-0.75996,0.45128
424,1.1,1,1,2,0.93,1,20,22.486,60.736,85.052,0.014082,0.007832,0.007676,0.33906,0.6004,0.72316,0.76534,0.18312,-0.61878,0.47026,-0.75994,0.45128
425,1.1,1,1,2,0.93,1,20,22.48,60.712,85.046,0.014076,0.007832,0.007676,0.33906,0.6004,0.72318,0.76524,0.1831,-0.6187,0.47016,-0.75976,0.45118
426,1.1,1,1,2,0.93,1,20,22.488,60.7,85.056,0.014074,0.007832,0.007678,0.33902,0.60034,0.72308,0.7654,0.18314,-0.61882,0.47026,-0.75992,0.45128
427,1.1,1,1,2,0.93,1,20,22.498,60.692,85.042,0.014066,0.007832,0.00768,0.33894,0.6002,0.72292,0.76536,0.18312,-0.61878,0.4701,-0.75966,0.45114
428,1.1,1,1,2,0.93,1,20,22.508,60.732,85.014,0.014056,0.007832,0.00768,0.33896,0.60022,0.72294,0.76516,0.18308,-0.6186,0.4701,-0.75966,0.45114
429,1.1,1,1,2,0.93,1,20,22.514,60.738,85.056,0.014056,0.00783399999999999,0.00768,0.339,0.6003,0.72304,0.76518,0.1831,-0.61862,0.47008,-0.75964,0.45112
430,1.1,1,1,2,0.93,1,20,22.518,60.746,85.066,0.014058,0.00783399999999999,0.007678,0.33892,0.60014,0.72284,0.7651,0.18308,-0.61854,0.47024,-0.75988,0.45126
431,1.1,1,1,2,0.93,1,20,22.516,60.774,85.022,0.01406,0.007832,0.00768,0.33886,0.60006,0.72276,0.76488,0.18304,-0.61836,0.46998,-0.75946,0.451
432,1.1,1,1,2,0.93,1,20,22.518,60.736,84.966,0.014058,0.007832,0.00768,0.33902,0.60036,0.72312,0.76494,0.18306,-0.6184,0.47014,-0.75972,0.45116
433,1.1,1,1,2,0.93,1,20,22.52,60.732,84.906,0.014054,0.007834,0.007684,0.33884,0.60004,0.72272,0.76476,0.183,-0.61824,0.47016,-0.75974,0.45118
434,1.1,1,1,2,0.93,1,20,22.538,60.748,84.926,0.014052,0.007836,0.00768,0.33878,0.59992,0.72256,0.76442,0.18292,-0.61796,0.46994,-0.7594,0.45098
435,1.1,1,1,2,0.93,1,20,22.534,60.798,84.912,0.014054,0.00783,0.007684,0.33906,0.6004,0.72314,0.76454,0.18294,-0.61806,0.46994,-0.75936,0.45096
436,1.1,1,1,2,0.93,1,20,22.524,60.812,84.882,0.014052,0.00783,0.007686,0.33888,0.6001,0.72278,0.76438,0.1829,-0.61792,0.47006,-0.75954,0.45108
437,1.1,1,1,2,0.93,1,20,22.52,60.828,84.916,0.014054,0.00782599999999999,0.007684,0.33904,0.6004,0.72312,0.76448,0.18292,-0.618,0.47012,-0.75964,0.45114
438,1.1,1,1,2,0.93,1,20,22.518,60.862,84.906,0.01405,0.007824,0.007684,0.3391,0.6005,0.72324,0.76442,0.1829,-0.61796,0.47002,-0.75948,0.45104
439,1.1,1,1,2,0.93,1,20,22.512,60.86,84.97,0.014052,0.007822,0.007678,0.33922,0.60072,0.72352,0.76398,0.1828,-0.61762,0.46992,-0.75932,0.45094
440,1.1,1,1,2,0.93,1,20,22.502,60.886,85.006,0.014052,0.00782,0.00768,0.3393,0.60086,0.72368,0.76372,0.18272,-0.6174,0.46996,-0.75938,0.45098
441,1.1,1,1,2,0.93,1,20,22.508,60.9,85.06,0.014054,0.00782,0.007678,0.33932,0.60088,0.7237,0.76412,0.18282,-0.61774,0.46978,-0.75906,0.4508
442,1.1,1,1,2,0.93,1,20,22.508,60.86,85.052,0.014056,0.007824,0.00768,0.33922,0.60068,0.72346,0.76388,0.18276,-0.61756,0.46994,-0.7593,0.45094
443,1.1,1,1,2,0.93,1,20,22.508,60.878,85.028,0.01405,0.007826,0.007678,0.33926,0.60076,0.72356,0.76388,0.18276,-0.61756,0.47008,-0.75952,0.45106
444,1.1,1,1,2,0.93,1,20,22.512,60.848,84.962,0.014046,0.007826,0.007682,0.33936,0.60092,0.72376,0.7637,0.18272,-0.61742,0.47016,-0.75966,0.45114
445,1.1,1,1,2,0.93,1,20,22.514,60.858,84.928,0.014046,0.007826,0.007682,0.33952,0.6012,0.7241,0.76334,0.18262,-0.61712,0.47002,-0.75944,0.451
446,1.1,1,1,2,0.93,1,20,22.502,60.84,84.95,0.014048,0.007828,0.007678,0.33942,0.601,0.72386,0.76326,0.1826,-0.61704,0.47022,-0.75978,0.4512
447,1.1,1,1,2,0.93,1,20,22.494,60.822,84.946,0.014054,0.007828,0.007678,0.33944,0.60104,0.72392,0.76294,0.18252,-0.61678,0.47016,-0.75966,0.45112
448,1.1,1,1,2,0.93,1,20,22.474,60.828,84.994,0.014064,0.007826,0.007678,0.33964,0.60136,0.7243,0.7629,0.1825,-0.61674,0.4703,-0.75988,0.45126
449,1.1,1,1,2,0.93,1,20,22.482,60.82,85.034,0.014064,0.007828,0.007676,0.3397,0.60148,0.724439999999999,0.76302,0.18252,-0.61684,0.4704,-0.76004,0.45136
450,1.1,1,1,2,0.93,1,20,22.472,60.814,85.068,0.014068,0.007828,0.007674,0.33964,0.60138,0.72432,0.76318,0.18254,-0.61696,0.47048,-0.76016,0.45142
