ID,m2,m3,m4,k,alpha,beta,Tem,omega_1,omega_2,omega_3,D_1,D_2,D_3,EVnorm1_1,EVnorm1_2,EVnorm1_3,EVnorm2_1,EVnorm2_2,EVnorm2_3,EVnorm3_1,EVnorm3_2,EVnorm3_3
11,1,1,1,2,1,1,20,22.58,62.3,86.25,0.014995,0.0081325,0.0079075,0.3366,0.601175,0.7255,0.7556,0.221925,-0.61615,0.523075,-0.7407,0.42415
12,1,1,1,2,1,1,20,22.585,62.3325,86.29,0.01499,0.00813,0.0079025,0.33655,0.601075,0.725375,0.75575,0.221975,-0.6163,0.5229,-0.74045,0.424025
13,1,1,1,2,1,1,20,22.5875,62.3275,86.3775,0.014985,0.00813,0.0078975,0.3364,0.6008,0.725025,0.755775,0.221975,-0.616325,0.5232,-0.740875,0.424275
14,1,1,1,2,1,1,20,22.5825,62.3525,86.3475,0.0149875,0.00813,0.007895,0.336575,0.601125,0.725425,0.755825,0.222,-0.616375,0.523225,-0.7409,0.4243
15,1,1,1,2,1,1,20,22.5925,62.3425,86.3,0.014985,0.0081325,0.0078975,0.3367,0.60135,0.7257,0.7555,0.221925,-0.616125,0.5231,-0.740725,0.4242
16,1,1,1,2,1,1,20,22.6075,62.305,86.3,0.014975,0.008135,0.0079,0.336725,0.6014,0.725775,0.75505,0.2218,-0.615775,0.5233,-0.741,0.424375
17,1,1,1,2,1,1,20,22.605,62.3025,86.2225,0.0149825,0.008135,0.0079075,0.336675,0.6013,0.725675,0.75505,0.2218,-0.61575,0.52315,-0.7408,0.42425
18,1,1,1,2,1,1,20,22.6075,62.2675,86.1825,0.0149775,0.0081375,0.007915,0.336525,0.601,0.725325,0.755,0.2218,-0.6157,0.52345,-0.74125,0.4245
19,1,1,1,2,1,1,20,22.615,62.24,86.225,0.01497,0.0081375,0.0079125,0.33675,0.601375,0.725775,0.75515,0.22185,-0.615825,0.523325,-0.74105,0.424375
20,1,1,1,2,1,1,20,22.6,62.2725,86.2,0.01497,0.008135,0.0079125,0.336725,0.60135,0.72575,0.7552,0.22185,-0.61585,0.52325,-0.74095,0.424325
21,1,1,1,2,1,1,20,22.595,62.235,86.2775,0.0149775,0.0081375,0.0079075,0.336625,0.601175,0.725525,0.75525,0.22185,-0.6159,0.522975,-0.740575,0.4241
22,1,1,1,2,1,1,20,22.59,62.205,86.2275,0.01498,0.0081375,0.00791,0.3366,0.601125,0.72545,0.7553,0.22185,-0.615925,0.5229,-0.740475,0.42405
23,1,1,1,2,1,1,20,22.5825,62.215,86.28,0.0149825,0.008135,0.0079075,0.3366,0.60115,0.725475,0.755225,0.221825,-0.615875,0.522925,-0.7405,0.424075
24,1,1,1,2,1,1,20,22.5725,62.2675,86.2875,0.014985,0.00813,0.007905,0.336425,0.60085,0.7251,0.755225,0.221825,-0.61585,0.522825,-0.74035,0.424
25,1,1,1,2,1,1,20,22.58,62.2875,86.245,0.0149825,0.0081225,0.00791,0.33645,0.60095,0.725175,0.75525,0.22185,-0.615875,0.522725,-0.740225,0.423925
26,1,1,1,2,1,1,20,22.5825,62.295,86.1725,0.0149775,0.00812,0.00791,0.336325,0.60075,0.72495,0.754925,0.22175,-0.615625,0.52285,-0.7404,0.424025
27,1,1,1,2,1,1,20,22.5775,62.28,86.1725,0.0149825,0.0081225,0.007905,0.336375,0.60085,0.72505,0.754975,0.22175,-0.61565,0.5225,-0.7399,0.423725
28,1,1,1,2,1,1,20,22.57,62.2275,86.1025,0.014985,0.008125,0.00791,0.3365,0.601075,0.725325,0.755425,0.221875,-0.616,0.52215,-0.739425,0.42345
29,1,1,1,2,1,1,20,22.5625,62.265,86.0375,0.014985,0.0081225,0.007915,0.33655,0.601175,0.725425,0.755475,0.221875,-0.61605,0.52225,-0.73955,0.423525
30,1,1,1,2,1,1,20,22.5575,62.265,86.09,0.014985,0.0081225,0.0079125,0.3367,0.60145,0.72575,0.75545,0.221875,-0.616025,0.522125,-0.7394,0.423425
31,1,1,1,2,1,1,20,22.5625,62.2425,86.0275,0.0149775,0.0081225,0.007915,0.33675,0.60155,0.725875,0.755575,0.2219,-0.616125,0.522125,-0.7394,0.42345
32,1,1,1,2,1,1,20,22.58,62.2475,85.9875,0.014965,0.0081225,0.00792,0.33655,0.6012,0.72545,0.755675,0.221925,-0.6162,0.521825,-0.738975,0.4232
33,1,1,1,2,1,1,20,22.585,62.195,85.915,0.014965,0.008125,0.0079225,0.33655,0.601225,0.725475,0.755525,0.221875,-0.61605,0.52155,-0.738575,0.422975
34,1,1,1,2,1,1,20,22.5625,62.2375,85.8975,0.01497,0.00813,0.0079225,0.336425,0.601,0.725225,0.7556,0.2219,-0.6161,0.5217,-0.7388,0.423125
35,1,1,1,2,1,1,20,22.56,62.2325,85.9125,0.0149725,0.0081325,0.0079225,0.336475,0.6011,0.72535,0.755275,0.2218,-0.61585,0.521725,-0.738825,0.423125
36,1,1,1,2,1,1,20,22.56,62.245,85.9825,0.014975,0.00813,0.0079175,0.336325,0.600825,0.725025,0.75545,0.22185,-0.615975,0.521825,-0.738975,0.4232
37,1,1,1,2,1,1,20,22.5625,62.2225,85.9625,0.01497,0.0081325,0.00792,0.33615,0.600525,0.72465,0.755025,0.221725,-0.615625,0.521825,-0.738975,0.4232
38,1,1,1,2,1,1,20,22.55,62.2175,85.915,0.0149725,0.0081325,0.007925,0.336025,0.6003,0.72435,0.75515,0.221775,-0.6157,0.521725,-0.738825,0.423125
39,1,1,1,2,1,1,20,22.565,62.2825,86.0225,0.0149725,0.0081275,0.0079225,0.33585,0.599975,0.72395,0.755125,0.221775,-0.6157,0.52185,-0.739,0.423225
40,1,1,1,2,1,1,20,22.565,62.285,85.965,0.0149675,0.008125,0.0079275,0.335725,0.59975,0.72365,0.754825,0.2217,-0.61545,0.5221,-0.73935,0.423425
41,1,1,1,2,1,1,20,22.5525,62.235,85.9825,0.0149775,0.00813,0.00793,0.33585,0.599975,0.72395,0.75515,0.221775,-0.6157,0.521975,-0.739175,0.423325
42,1,1,1,2,1,1,20,22.535,62.22,85.965,0.014985,0.0081325,0.0079325,0.3357,0.5997,0.7236,0.755275,0.221825,-0.6158,0.5215,-0.738525,0.42295
43,1,1,1,2,1,1,20,22.555,62.2,85.895,0.0149825,0.0081325,0.0079375,0.335925,0.6001,0.7241,0.75535,0.22185,-0.61585,0.5217,-0.738825,0.4231
44,1,1,1,2,1,1,20,22.56,62.2275,85.865,0.0149825,0.0081325,0.007935,0.33595,0.600125,0.72415,0.75525,0.221825,-0.61575,0.521775,-0.73895,0.423175
45,1,1,1,2,1,1,20,22.535,62.27,85.94,0.01499,0.0081275,0.0079375,0.33605,0.600325,0.724375,0.75525,0.2218,-0.61575,0.522175,-0.739525,0.4235
46,1,1,1,2,1,1,20,22.5225,62.275,85.97,0.0149925,0.0081275,0.0079375,0.335975,0.6002,0.7242,0.7551,0.22175,-0.615625,0.5222,-0.739575,0.423525
47,1,1,1,2,1,1,20,22.5325,62.2825,85.95,0.01499,0.00813,0.00794,0.33595,0.600175,0.724175,0.755475,0.221875,-0.615925,0.5222,-0.739575,0.4235
48,1,1,1,2,1,1,20,22.5475,62.275,85.9275,0.014985,0.0081275,0.0079425,0.3358,0.5999,0.72385,0.7557,0.22195,-0.6161,0.522175,-0.739525,0.423475
49,1,1,1,2,1,1,20,22.545,62.2225,85.9475,0.01499,0.008135,0.0079425,0.33595,0.6002,0.7242,0.756125,0.222075,-0.61645,0.52195,-0.7392,0.4233
50,1,1,1,2,1,1,20,22.5475,62.185,85.8875,0.014985,0.00814,0.0079425,0.3359,0.6001,0.7241,0.756225,0.2221,-0.616525,0.5219,-0.739125,0.42325
51,1,1,1,2,1,1,20,22.5525,62.2425,85.835,0.0149875,0.0081375,0.0079475,0.3359,0.600075,0.7241,0.75625,0.2221,-0.616525,0.5221,-0.739425,0.423425
52,1,1,1,2,1,1,20,22.5575,62.2475,85.815,0.014995,0.008135,0.0079475,0.336125,0.600475,0.724575,0.755625,0.221925,-0.616,0.522475,-0.739975,0.423725
53,1,1,1,2,1,1,20,22.56,62.225,85.715,0.0149925,0.008135,0.00795,0.336125,0.6005,0.724625,0.755525,0.2219,-0.6159,0.522225,-0.7396,0.423525
54,1,1,1,2,1,1,20,22.5625,62.225,85.705,0.014995,0.008135,0.007955,0.335875,0.600025,0.72405,0.7557,0.22195,-0.616025,0.522325,-0.739775,0.4236
55,1,1,1,2,1,1,20,22.5675,62.215,85.7475,0.01499,0.0081375,0.0079525,0.33595,0.60015,0.7242,0.7559,0.222,-0.616175,0.522275,-0.739725,0.42355
56,1,1,1,2,1,1,20,22.555,62.2425,85.775,0.0149975,0.0081375,0.00795,0.336075,0.600375,0.72445,0.75635,0.222125,-0.616525,0.522325,-0.7398,0.423575
57,1,1,1,2,1,1,20,22.5525,62.2575,85.8275,0.014995,0.0081375,0.0079425,0.336175,0.600575,0.72465,0.756225,0.2221,-0.616425,0.522625,-0.7402,0.4238
58,1,1,1,2,1,1,20,22.5725,62.29,85.89,0.014995,0.008135,0.007935,0.336125,0.6005,0.724525,0.756,0.222025,-0.61625,0.5226,-0.740125,0.42375
59,1,1,1,2,1,1,20,22.56,62.3275,85.915,0.0150025,0.0081325,0.0079375,0.33585,0.60005,0.723975,0.755925,0.221975,-0.616175,0.522475,-0.73995,0.423675
60,1,1,1,2,1,1,20,22.555,62.3225,85.8925,0.015005,0.0081325,0.00794,0.336025,0.60035,0.724325,0.75615,0.22205,-0.61635,0.52255,-0.740075,0.42375
61,1,1,1,2,1,1,20,22.5375,62.2725,85.9225,0.0150125,0.0081375,0.00794,0.3361,0.6005,0.7245,0.756325,0.2221,-0.616475,0.522825,-0.740475,0.423975
62,1,1,1,2,1,1,20,22.5325,62.2375,85.925,0.0150175,0.00814,0.00794,0.3362,0.600675,0.724725,0.7559,0.221975,-0.61615,0.52275,-0.740375,0.4239
63,1,1,1,2,1,1,20,22.54,62.1975,85.905,0.01501,0.0081425,0.0079425,0.336125,0.600525,0.72455,0.756025,0.222,-0.616225,0.522625,-0.740225,0.423825
64,1,1,1,2,1,1,20,22.5325,62.1625,85.895,0.015015,0.0081475,0.007945,0.3361,0.60045,0.724475,0.756275,0.222075,-0.61645,0.5229,-0.740625,0.424025
65,1,1,1,2,1,1,20,22.5275,62.2,85.835,0.0150125,0.00815,0.0079475,0.3359,0.600075,0.72405,0.756525,0.22215,-0.61665,0.5226,-0.7402,0.4238
66,1,1,1,2,1,1,20,22.5175,62.2025,85.8325,0.0150225,0.0081525,0.00795,0.33595,0.60015,0.72415,0.75685,0.22225,-0.616875,0.522625,-0.74025,0.423825
67,1,1,1,2,1,1,20,22.5125,62.2225,85.8575,0.015025,0.00815,0.0079525,0.3361,0.600425,0.7245,0.756675,0.2222,-0.61675,0.52285,-0.740575,0.424025
68,1,1,1,2,1,1,20,22.52,62.2325,85.9625,0.01502,0.0081475,0.0079475,0.336125,0.600475,0.72455,0.7566,0.222175,-0.6167,0.5231,-0.7409,0.4242
69,1,1,1,2,1,1,20,22.5375,62.2175,86.0075,0.0150175,0.00815,0.0079475,0.336175,0.60055,0.72465,0.756875,0.22225,-0.616925,0.523225,-0.74105,0.4243
70,1,1,1,2,1,1,20,22.535,62.235,85.92,0.01502,0.00815,0.007955,0.336075,0.60035,0.7244,0.757,0.222275,-0.617025,0.523275,-0.741125,0.42435
71,1,1,1,2,1,1,20,22.54,62.27,85.9625,0.01503,0.00815,0.0079525,0.3361,0.600425,0.724475,0.756725,0.2222,-0.6168,0.5235,-0.74145,0.424525
72,1,1,1,2,1,1,20,22.525,62.27,85.9925,0.0150425,0.00815,0.00795,0.3363,0.60075,0.7249,0.7568,0.222225,-0.616875,0.523475,-0.7414,0.424525
73,1,1,1,2,1,1,20,22.53,62.3075,85.9725,0.0150425,0.0081475,0.007955,0.336425,0.60095,0.725125,0.756575,0.222175,-0.6167,0.5235,-0.741425,0.42455
74,1,1,1,2,1,1,20,22.535,62.3025,86.0175,0.015045,0.008145,0.0079525,0.3366,0.60125,0.725475,0.756675,0.2222,-0.616775,0.523225,-0.74105,0.424325
75,1,1,1,2,1,1,20,22.5225,62.2775,86.0425,0.0150475,0.0081475,0.007955,0.336775,0.60155,0.72585,0.7569,0.222275,-0.61695,0.523275,-0.741125,0.424375
76,1,1,1,2,1,1,20,22.5175,62.275,86,0.0150475,0.00815,0.007955,0.33685,0.601675,0.725975,0.756675,0.2222,-0.616775,0.523075,-0.740825,0.4242
77,1,1,1,2,1,1,20,22.52,62.2925,86.01,0.0150475,0.0081475,0.0079525,0.336825,0.60165,0.72595,0.7567,0.2222,-0.6168,0.522925,-0.7406,0.424075
78,1,1,1,2,1,1,20,22.525,62.305,86.005,0.015045,0.0081475,0.0079525,0.3369,0.6018,0.726125,0.756425,0.2221,-0.616575,0.522675,-0.740275,0.423875
79,1,1,1,2,1,1,20,22.51,62.2475,85.935,0.015035,0.00815,0.0079525,0.3369,0.601775,0.7261,0.756325,0.222075,-0.616475,0.5227,-0.740275,0.423875
80,1,1,1,2,1,1,20,22.5275,62.2175,85.9175,0.0150375,0.0081525,0.00795,0.337,0.601975,0.72635,0.756475,0.222125,-0.6166,0.522425,-0.7399,0.423675
81,1,1,1,2,1,1,20,22.5275,62.2525,85.95,0.015035,0.0081525,0.0079475,0.337075,0.6021,0.7265,0.7565,0.22215,-0.616625,0.522625,-0.7402,0.42385
82,1,1,1,2,1,1,20,22.5325,62.2525,85.9375,0.0150325,0.0081525,0.0079475,0.3372,0.602325,0.726775,0.7563,0.222075,-0.61645,0.523075,-0.74085,0.424225
83,1,1,1,2,1,1,20,22.525,62.275,85.975,0.0150325,0.00815,0.0079425,0.337125,0.6022,0.7266,0.7563,0.222075,-0.61645,0.5233,-0.741175,0.424425
84,1,1,1,2,1,1,20,22.535,62.255,86.02,0.015035,0.0081475,0.007945,0.3372,0.60235,0.726775,0.7565,0.222125,-0.6166,0.5231,-0.740875,0.42425
85,1,1,1,2,1,1,20,22.56,62.21,85.9675,0.0150325,0.00815,0.007945,0.337125,0.6022,0.7266,0.7562,0.22205,-0.61635,0.522525,-0.740075,0.4238
86,1,1,1,2,1,1,20,22.5875,62.145,85.9075,0.0150275,0.008155,0.007945,0.3371,0.602125,0.72655,0.7565,0.22215,-0.6166,0.522675,-0.740275,0.4239
87,1,1,1,2,1,1,20,22.59,62.125,85.87,0.0150275,0.00815,0.0079475,0.337025,0.60195,0.72635,0.7563,0.222075,-0.616425,0.522725,-0.740325,0.42395
88,1,1,1,2,1,1,20,22.57,62.1325,85.83,0.0150325,0.00815,0.0079475,0.337125,0.60215,0.726575,0.75605,0.222,-0.616225,0.522875,-0.74055,0.424075
89,1,1,1,2,1,1,20,22.5825,62.1475,85.8375,0.015035,0.008145,0.0079475,0.337175,0.602225,0.726675,0.755375,0.2218,-0.61565,0.523125,-0.740925,0.424275
90,1,1,1,2,1,1,20,22.5925,62.19,85.965,0.0150325,0.00814,0.007945,0.33715,0.602175,0.726625,0.755275,0.221775,-0.615575,0.523225,-0.74105,0.42435
91,1,1,1,2,1,1,20,22.5925,62.1675,86.0225,0.0150325,0.0081425,0.0079425,0.337275,0.602375,0.726875,0.755175,0.22175,-0.6155,0.523675,-0.7417,0.424725
92,1,1,1,2,1,1,20,22.585,62.1675,86.025,0.0150275,0.008145,0.0079425,0.337125,0.602075,0.726525,0.755525,0.22185,-0.6158,0.52345,-0.741375,0.42455
93,1,1,1,2,1,1,20,22.59,62.1875,86.0375,0.0150275,0.0081425,0.0079425,0.337,0.601825,0.726225,0.755625,0.221875,-0.6159,0.523425,-0.741375,0.42455
94,1,1,1,2,1,1,20,22.5875,62.2025,86.0375,0.015025,0.00814,0.00794,0.33725,0.6023,0.726775,0.755025,0.2217,-0.6154,0.5232,-0.741025,0.42435
95,1,1,1,2,1,1,20,22.5825,62.2375,86.02,0.0150275,0.0081375,0.00794,0.33695,0.6018,0.72615,0.755375,0.2218,-0.615675,0.52325,-0.741075,0.4244
96,1,1,1,2,1,1,20,22.58,62.2025,85.9425,0.015025,0.0081375,0.007945,0.3367,0.601325,0.7256,0.75485,0.22165,-0.61525,0.5231,-0.74085,0.424275
97,1,1,1,2,1,1,20,22.565,62.185,85.96,0.01503,0.00814,0.007945,0.3367,0.6013,0.7256,0.7549,0.22165,-0.6153,0.5228,-0.74045,0.42405
98,1,1,1,2,1,1,20,22.565,62.1725,85.9175,0.015025,0.00814,0.00795,0.337,0.60185,0.726275,0.75515,0.221725,-0.6155,0.52275,-0.7404,0.424025
99,1,1,1,2,1,1,20,22.5725,62.125,85.8375,0.0150225,0.008145,0.00795,0.337075,0.60195,0.7264,0.7553,0.221775,-0.615625,0.522725,-0.740375,0.424
100,1,1,1,2,1,1,20,22.585,62.0925,85.855,0.015015,0.0081475,0.0079475,0.33695,0.601725,0.726125,0.755425,0.2218,-0.61575,0.522625,-0.740225,0.4239
101,1,1,1,2,1,1,20,22.6275,62.145,85.8075,0.0150025,0.0081425,0.0079475,0.33725,0.602225,0.72675,0.755075,0.2217,-0.615475,0.52265,-0.740275,0.423925
102,1,1,1,2,1,1,20,22.63,62.2175,85.825,0.0150025,0.0081375,0.0079475,0.3372,0.60215,0.72665,0.7556,0.221875,-0.6159,0.522775,-0.74045,0.42405
103,1,1,1,2,1,1,20,22.615,62.195,85.8,0.01501,0.0081375,0.0079475,0.337225,0.602225,0.726725,0.755425,0.221825,-0.615775,0.522875,-0.740575,0.424125
104,1,1,1,2,1,1,20,22.62,62.1525,85.7525,0.0150025,0.00814,0.00795,0.33715,0.602125,0.726575,0.75545,0.22185,-0.615775,0.52295,-0.740675,0.4242
105,1,1,1,2,1,1,20,22.6025,62.1325,85.7975,0.01501,0.0081425,0.0079475,0.3373,0.6024,0.7269,0.75545,0.221825,-0.61575,0.5232,-0.741025,0.424375
106,1,1,1,2,1,1,20,22.59,62.095,85.7625,0.015005,0.0081425,0.00795,0.33725,0.602325,0.7268,0.755425,0.221825,-0.61575,0.5231,-0.74085,0.424275
107,1,1,1,2,1,1,20,22.6,62.075,85.735,0.0150025,0.0081425,0.00795,0.337125,0.6021,0.726525,0.755525,0.22185,-0.615825,0.5231,-0.74085,0.424275
108,1,1,1,2,1,1,20,22.6125,62.075,85.7075,0.0149925,0.0081475,0.00795,0.3369,0.6017,0.726025,0.755325,0.2218,-0.615675,0.522825,-0.740475,0.424075
109,1,1,1,2,1,1,20,22.6075,62.0575,85.67,0.014995,0.0081475,0.0079475,0.3367,0.60135,0.7256,0.755175,0.221775,-0.61555,0.52285,-0.74055,0.4241
110,1,1,1,2,1,1,20,22.6175,62.015,85.7675,0.0149925,0.00815,0.0079375,0.336725,0.601425,0.7257,0.754725,0.22165,-0.6152,0.5231,-0.7409,0.4243
111,1,1,1,2,1,1,20,22.61,62.0025,85.6925,0.01499,0.0081525,0.0079425,0.336675,0.6013,0.72555,0.754925,0.2217,-0.615375,0.522875,-0.74055,0.4241
112,1,1,1,2,1,1,20,22.605,61.9875,85.6975,0.014985,0.0081525,0.0079425,0.336625,0.60125,0.725475,0.754725,0.22165,-0.6152,0.522875,-0.74055,0.4241
113,1,1,1,2,1,1,20,22.605,61.995,85.71,0.0149825,0.0081525,0.0079425,0.336325,0.600725,0.724875,0.75485,0.221675,-0.615325,0.522875,-0.740575,0.4241
114,1,1,1,2,1,1,20,22.625,61.9625,85.6775,0.0149725,0.008155,0.007945,0.3365,0.601025,0.72525,0.754475,0.221575,-0.615025,0.5231,-0.740875,0.424275
115,1,1,1,2,1,1,20,22.64,61.9675,85.69,0.0149675,0.0081525,0.0079425,0.33635,0.600775,0.724925,0.75445,0.221575,-0.615025,0.5231,-0.74085,0.424275
116,1,1,1,2,1,1,20,22.6475,61.95,85.695,0.0149625,0.0081525,0.0079425,0.336275,0.60065,0.724775,0.754025,0.22145,-0.614675,0.5232,-0.741,0.424375
117,1,1,1,2,1,1,20,22.6375,61.9425,85.65,0.0149625,0.008155,0.007945,0.336225,0.60055,0.72465,0.754025,0.22145,-0.614675,0.52325,-0.741075,0.4244
118,1,1,1,2,1,1,20,22.64,61.99,85.6525,0.014965,0.008155,0.007945,0.336125,0.60035,0.724425,0.753775,0.2214,-0.6145,0.523375,-0.74125,0.4245
119,1,1,1,2,1,1,20,22.645,62.0125,85.6225,0.0149725,0.008155,0.00795,0.336325,0.60075,0.7249,0.753675,0.221375,-0.614425,0.523275,-0.741125,0.424425
120,1,1,1,2,1,1,20,22.63,62.0075,85.6,0.0149725,0.008155,0.007955,0.3364,0.600875,0.72505,0.753775,0.2214,-0.6145,0.523275,-0.741125,0.424425
121,1,1,1,2,1,1,20,22.62,62,85.565,0.0149725,0.008155,0.0079575,0.336425,0.6009,0.725075,0.753475,0.2213,-0.61425,0.523275,-0.741125,0.424425
122,1,1,1,2,1,1,20,22.6175,62.0025,85.55,0.014975,0.0081525,0.00796,0.336525,0.601075,0.7253,0.753525,0.221325,-0.6143,0.523275,-0.7411,0.4244
123,1,1,1,2,1,1,20,22.63,62.0025,85.4875,0.0149725,0.0081525,0.0079675,0.336375,0.6008,0.724975,0.7535,0.221325,-0.6143,0.52315,-0.7409,0.424275
124,1,1,1,2,1,1,20,22.6225,61.965,85.4825,0.0149725,0.008155,0.007965,0.336275,0.600625,0.72475,0.753525,0.22135,-0.61435,0.523225,-0.741,0.42435
125,1,1,1,2,1,1,20,22.615,62.0225,85.4875,0.014965,0.00815,0.0079625,0.33605,0.60025,0.7243,0.75385,0.22145,-0.6146,0.5233,-0.7411,0.4244
126,1,1,1,2,1,1,20,22.59,62.0775,85.48,0.014975,0.0081475,0.007965,0.336225,0.600575,0.72465,0.753975,0.221475,-0.6147,0.5234,-0.74125,0.4245
127,1,1,1,2,1,1,20,22.57,62.09,85.52,0.014985,0.0081525,0.0079625,0.3362,0.600525,0.724575,0.754175,0.22155,-0.614875,0.523525,-0.74145,0.4246
128,1,1,1,2,1,1,20,22.5825,62.07,85.5325,0.0149825,0.00815,0.00796,0.335975,0.600125,0.7241,0.754,0.2215,-0.614725,0.523625,-0.7416,0.424675
129,1,1,1,2,1,1,20,22.56,62.06,85.5,0.0149825,0.00815,0.0079625,0.335775,0.59975,0.72365,0.754225,0.221575,-0.614925,0.523475,-0.741375,0.42455
130,1,1,1,2,1,1,20,22.5525,62.0225,85.45,0.0149825,0.0081525,0.007965,0.33565,0.59955,0.723375,0.754325,0.2216,-0.615,0.523375,-0.741275,0.4245
131,1,1,1,2,1,1,20,22.545,61.9975,85.43,0.01498,0.0081525,0.0079675,0.33565,0.599575,0.723375,0.7544,0.221625,-0.615075,0.52295,-0.74065,0.42415
132,1,1,1,2,1,1,20,22.55,61.975,85.4425,0.0149825,0.008155,0.00797,0.33565,0.5996,0.7234,0.754175,0.22155,-0.614875,0.522975,-0.740675,0.424175
133,1,1,1,2,1,1,20,22.535,62.0425,85.49,0.01499,0.00815,0.00797,0.335675,0.59965,0.72345,0.754125,0.22155,-0.614825,0.523,-0.740675,0.424175
134,1,1,1,2,1,1,20,22.54,61.9925,85.465,0.0149875,0.008155,0.0079725,0.335575,0.599425,0.7232,0.754375,0.221625,-0.61505,0.52315,-0.7409,0.424325
135,1,1,1,2,1,1,20,22.5325,61.975,85.4125,0.0149925,0.008155,0.007975,0.335625,0.5995,0.7233,0.75405,0.221525,-0.6148,0.5233,-0.7411,0.424425
136,1,1,1,2,1,1,20,22.5375,61.98,85.41,0.01499,0.0081575,0.007975,0.33565,0.599575,0.723375,0.7546,0.221675,-0.61525,0.523325,-0.74115,0.42445
137,1,1,1,2,1,1,20,22.56,61.9625,85.445,0.014985,0.0081575,0.0079775,0.3357,0.5997,0.7235,0.75455,0.221675,-0.6152,0.5236,-0.741525,0.424675
138,1,1,1,2,1,1,20,22.5425,61.9475,85.42,0.014995,0.00816,0.007975,0.335575,0.599475,0.72325,0.7547,0.221725,-0.615325,0.523675,-0.741625,0.424725
139,1,1,1,2,1,1,20,22.5325,61.99,85.4625,0.0149925,0.008155,0.0079725,0.3356,0.59955,0.723325,0.75465,0.221725,-0.615275,0.5238,-0.7418,0.424825
140,1,1,1,2,1,1,20,22.53,62.02,85.4575,0.0149925,0.0081525,0.007975,0.335425,0.59925,0.722975,0.7545,0.221675,-0.61515,0.52405,-0.742125,0.425025
141,1,1,1,2,1,1,20,22.4975,62.0125,85.4325,0.0149975,0.00815,0.0079775,0.335075,0.598625,0.7222,0.755025,0.221825,-0.615575,0.523925,-0.74195,0.424925
142,1,1,1,2,1,1,20,22.4925,62.0075,85.445,0.0149975,0.00815,0.0079775,0.3351,0.59865,0.722225,0.755025,0.2218,-0.615575,0.523725,-0.74165,0.42475
143,1,1,1,2,1,1,20,22.4975,62.0475,85.395,0.014995,0.0081525,0.00798,0.33515,0.5987,0.7223,0.755475,0.221925,-0.61595,0.5237,-0.7416,0.424725
144,1,1,1,2,1,1,20,22.515,62.065,85.45,0.0149875,0.0081525,0.007975,0.3352,0.5988,0.722425,0.755275,0.22185,-0.6158,0.52375,-0.741675,0.424775
145,1,1,1,2,1,1,20,22.5175,62.085,85.3975,0.01499,0.00815,0.007975,0.335225,0.598825,0.72245,0.755275,0.221875,-0.615825,0.52385,-0.741825,0.424875
146,1,1,1,2,1,1,20,22.535,62.1075,85.4025,0.0149875,0.00815,0.007975,0.3354,0.599125,0.7228,0.755325,0.221875,-0.615875,0.523775,-0.74175,0.424825
147,1,1,1,2,1,1,20,22.53,62.075,85.45,0.014985,0.0081525,0.007975,0.33535,0.59905,0.7227,0.75545,0.221925,-0.615975,0.5237,-0.74165,0.42475
