m2,m3,m4,k,alpha,beta,Tem,omega_1,omega_2,omega_3,D_1,D_2,D_3,EVnorm1_1,EVnorm1_2,EVnorm1_3,EVnorm2_1,EVnorm2_2,EVnorm2_3,EVnorm3_1,EVnorm3_2,EVnorm3_3
1,1,1,2,1,1,20,22.5867759232459,62.1849950785712,85.8770983608778,0.0149892194118134,0.00814342257111852,0.00793918077268699,0.336415990612423,0.600912437411094,0.725071392226256,0.755745277919835,0.221990057956737,-0.616092110865117,0.522512381893551,-0.739891317232803,0.423723553099701
0.870843013515644,1,1,2,1,1,20,22.7155042649387,64.0784342077081,87.377257061862,0.0149171121674805,0.00808934091136288,0.00795160299615877,0.332554284380984,0.600944723364038,0.726823972775232,0.73677878051321,0.277470462588954,-0.61657697895408,0.600970626472334,-0.703547958465229,0.379281658213074
1.06512322478439,1,1,2,1,1,20,22.5215981406137,61.2627452919634,85.2860823426421,0.0150260711398635,0.00817309449804291,0.00793489132379907,0.338356543137849,0.600891388089574,0.724185328100197,0.762009194275417,0.196154354890626,-0.617142979298292,0.487327625544125,-0.753118217049395,0.441955582077956
0.932331598081322,1,1,2,1,1,20,22.6543130887534,63.1682509423067,86.6008623401967,0.0149512770760212,0.00811422505256021,0.00794490322622995,0.334394768157403,0.600930927691166,0.725990467687553,0.746983416808783,0.250352453001966,-0.615905369589009,0.562256789698439,-0.722734782159437,0.401897669929743
1.15939445513372,1,1,2,1,1,20,22.4269605533994,59.9773317924578,84.5760188950105,0.0150799946602577,0.00821833866202528,0.00793020482670275,0.341156668184763,0.60085530713569,0.722900427195853,0.767842373849718,0.161175411559051,-0.620032721418475,0.44173604076483,-0.767738001908683,0.464163366407427
0.847262079378684,1,1,2,1,1,20,22.7389237608336,64.4303492302679,87.7101769961066,0.0149040893149118,0.00808025278521665,0.00795465004567024,0.331847568429642,0.600949251759384,0.727143168940732,0.732250281176059,0.288200275430976,-0.617049533634936,0.616388378799429,-0.695167367695801,0.369875245686843
1.19536717151399,1,1,2,1,1,20,22.3907656809189,59.503629433645,84.3423188088667,0.0151007491805104,0.00823620526218942,0.00792877586993431,0.342222118699959,0.600839803340068,0.72240954602966,0.769190667852951,0.148536980596449,-0.621516276442718,0.42593577321668,-0.772179619979205,0.471505409919207
1.01599283961517,1,1,2,1,1,20,22.5707856018923,61.9561414885723,85.7231898250518,0.0149982389523491,0.00815057508577685,0.00793803018817453,0.336892987742225,0.60090756306228,0.724853926984375,0.757469925523757,0.215514190063194,-0.616273434287444,0.513589349473093,-0.743413822606197,0.428441207712152
1.08276696772911,1,1,2,1,1,20,22.5039108033648,61.0175047723619,85.1411856783187,0.0150361117212631,0.00818137032711856,0.007933893260396,0.338881450742518,0.600885138416526,0.723945034358824,0.763375200332618,0.189394995034867,-0.617566060735917,0.4783195859549,-0.75622583374183,0.446467089574816
1.19979664803908,1,1,2,1,1,20,22.3863058948616,59.4459638670201,84.3147857143189,0.0151033115288296,0.00823842542097833,0.00792861126326634,0.342353189789537,0.600837828377847,0.722349082806314,0.76932632082068,0.147006493140088,-0.621712234934434,0.424048496923134,-0.772689403924484,0.472370572030113
0.915139737926055,1,1,2,1,1,20,22.6714393822556,63.4213964096322,86.8055205556972,0.0149416947096743,0.00810710130816722,0.00794661353732611,0.333880530825048,0.600935073788387,0.726223676443374,0.744355791003872,0.257806680450561,-0.616011503069596,0.572846606607303,-0.717739687978542,0.395849094477888
0.965809015557243,1,1,2,1,1,20,22.6209254273824,62.678973444331,86.2273492692116,0.014970003394038,0.00812844676104926,0.00794188617386615,0.335395306829641,0.600922212150189,0.725535997109154,0.751623700485427,0.236125677218848,-0.615878622316551,0.542198147704289,-0.731699651707282,0.413082060028611
0.985935976650055,1,1,2,1,1,20,22.6008289058829,62.387434756839,86.0175602688881,0.0149813040685628,0.00813720917474514,0.0079402512038848,0.335996294043611,0.6009165648142,0.725262554197348,0.754122986222703,0.227756420683537,-0.615975271003615,0.530510039308508,-0.736633992885085,0.419439457751727
1.10558283139678,1,1,2,1,1,20,22.4810211217567,60.7034862075923,84.9624485703521,0.0150491310690444,0.00819220942381863,0.00793269144889185,0.339559671664818,0.600876712381709,0.72363416578837,0.764947232478213,0.180801934483269,-0.618196078935341,0.466999161925638,-0.759975863678241,0.452049189123554
1.12728161556307,1,1,2,1,1,20,22.4592343559506,60.4081910149389,84.800951128928,0.0150615497945024,0.00820265390394701,0.00793163355132001,0.340204085602612,0.600868339482956,0.723338384676416,0.766247622633849,0.172781236817936,-0.618879006762742,0.456572250312457,-0.763279763467298,0.457105877150934
0.840088616078197,1,1,2,1,1,20,22.7460427455048,64.5376119134369,87.8157124164392,0.0149001364167228,0.00807754053765696,0.00795563744636487,0.331632489026402,0.600950545319165,0.727240217742908,0.730802063383428,0.291499300797586,-0.617216738098572,0.621133203351675,-0.692498494804945,0.366932389394795
0.871246781554707,1,1,2,1,1,20,22.7151030278334,64.0724192888329,87.3717374700408,0.0149173355455428,0.00808949881754396,0.00795155334962324,0.332566381102639,0.600944642140869,0.726818505022043,0.736853262685129,0.277288298345227,-0.616569922126508,0.600709168334746,-0.703686311848821,0.379439151373685
0.943853965392832,1,1,2,1,1,20,22.6428272126643,62.9992740680904,86.4686870239945,0.0149577124208312,0.00811906873059092,0.00794382010935809,0.334739262143815,0.600928023604219,0.725834097316006,0.748650391701771,0.245412691978329,-0.615869468004979,0.555267548376471,-0.725931199492168,0.405834748788032
0.822681875627317,1,1,2,1,1,20,22.7633067215366,64.7981744125163,88.0804909294188,0.0148905617580867,0.00807106351229791,0.00795816010648329,0.331110415944843,0.600953521120321,0.727475606399225,0.727148187797276,0.299570398952078,-0.617667458309753,0.632742627040475,-0.685784334659782,0.359634000424262
1.00875426946451,1,1,2,1,1,20,22.5780243439874,62.0595416027775,85.7921020506587,0.0149941541033054,0.0081473264412348,0.00793854243063687,0.336677127068085,0.600909793085698,0.724952365802667,0.756704929017929,0.218434565262392,-0.616185029920884,0.517605342131302,-0.741842889358105,0.426325975406092
0.93433958987077,1,1,2,1,1,20,22.6523118837598,63.1387623440399,86.5775458800173,0.0149523978517044,0.00811506525658633,0.00794471097236297,0.334454812090601,0.600930428829067,0.725963221090955,0.747279293913614,0.249488352586319,-0.615897084594281,0.561032446552357,-0.723300421299087,0.402590479847748
0.870267611870264,1,1,2,1,1,20,22.7160760463277,64.087006644597,87.3851331884541,0.0149167938105894,0.00808911595130665,0.00795167382580217,0.332537045344203,0.60094483889934,0.726831764629198,0.736672461451016,0.277730152781107,-0.616587095855796,0.601343378124515,-0.703350498935273,0.379057010531792
0.883578669597254,1,1,2,1,1,20,22.7028446998266,63.8889170039267,87.205980384394,0.0149241638977953,0.008094356904283,0.00795007582002651,0.332935770809208,0.600942101705928,0.726651472793485,0.739079338436119,0.271750310164606,-0.616371235881647,0.592767175084726,-0.707830417204327,0.384191588432676
1.16206142360179,1,1,2,1,1,20,22.4242786076538,59.9418851291119,84.5580526177573,0.0150815299883557,0.00821965285297383,0.00793009295148315,0.341235719155722,0.600854190476384,0.722864043758746,0.767957825212402,0.160225447985758,-0.620135940349211,0.440535282764317,-0.768086541507928,0.464727586220308
1.0701564709345,1,1,2,1,1,20,22.516553675486,61.1925751708728,85.2441323448618,0.0150289330050778,0.00817544566169651,0.00793460019906932,0.338506321842864,0.600889628946414,0.72411678885181,0.762412578014225,0.19421584234924,-0.617257861405004,0.484735199090168,-0.754023911876747,0.443260337816393
0.987387279961599,1,1,2,1,1,20,22.5993791281961,62.3664946105627,86.0028374711378,0.0149821201714786,0.00813784691658352,0.00794013809088594,0.336039613346641,0.600916145791266,0.725242831049856,0.754295054868734,0.227158267132273,-0.615985464011966,0.529678247036406,-0.736977232432656,0.419887500995616
1.16485298969585,1,1,2,1,1,20,22.4214711047324,59.9048381854356,84.5393600538847,0.0150831376534516,0.00822103032357853,0.00792997691196123,0.341318453137381,0.600853016018611,0.722825958782087,0.768075953945695,0.159233354376402,-0.620245167513984,0.439283518047481,-0.768447947187556,0.465314671201177
0.841604629911751,1,1,2,1,1,20,22.7445384556139,64.5149367413376,87.7932381849072,0.0149009714737302,0.0080781116410434,0.0079554263034265,0.331677946642902,0.60095027521074,0.727219709877891,0.731110904133394,0.290800760046134,-0.617180495328427,0.62012844356525,-0.69306724781032,0.367557483251217
1.09821842948069,1,1,2,1,1,20,22.4884114708267,60.8044539543339,85.0191112665852,0.0150449243764775,0.00818869442644972,0.00793306891386033,0.339340828478133,0.600879474488858,0.72373452264333,0.764463228152451,0.183557531978136,-0.617982690094819,0.470612892788027,-0.75879737015522,0.450277754488502
1.09450698223866,1,1,2,1,1,20,22.4921352324574,60.8554803423235,85.0480350763407,0.0150428059065968,0.00818692876933476,0.00793326286832985,0.339230512407671,0.600880851205112,0.723785093868787,0.764210917504594,0.184952764328969,-0.617878749055071,0.472448606743882,-0.758192059003545,0.449374137717926
1.02474457011265,1,1,2,1,1,20,22.5620307938694,61.8315377847041,85.64148396535,0.0150031830823365,0.00815452730425991,0.00793742892657799,0.337153895059059,0.600904814291262,0.724734886153612,0.758360942198743,0.212006846877471,-0.616394174392091,0.508784099073941,-0.74526273203023,0.430954986949166
0.873677639006211,1,1,2,1,1,20,22.7126872430882,64.0362155467239,87.3386322780106,0.014918680573904,0.00809045082832477,0.00795125617639299,0.332639205588175,0.600944150521592,0.72678558520347,0.737299528049443,0.276192713258265,-0.616528175415452,0.599136957954015,-0.704515659932386,0.380384792708178
1.03888454013514,1,1,2,1,1,20,22.5478792908075,61.6311944982863,85.5130880417828,0.0150111837476417,0.00816096807798141,0.00793649755317744,0.337575255936115,0.600900251668971,0.724542499874116,0.759723698411487,0.206394198708881,-0.616620902022702,0.501136836585906,-0.748136863952101,0.434917352852916
0.919974796035916,1,1,2,1,1,20,22.6666241211546,63.3500833957184,86.7470380668383,0.0149443873350497,0.0081090921526848,0.00794612072847824,0.334025183892285,0.600933930372772,0.726158101140831,0.745112014935946,0.255700119357474,-0.615975270736308,0.569849091827988,-0.719172398679276,0.397571469701629
0.853649173131473,1,1,2,1,1,20,22.7325830546774,64.3349181986189,87.6179131475427,0.0149076122890723,0.00808268838864669,0.00795379525030003,0.332039034638479,0.600948067010043,0.727056737973894,0.733511811794848,0.285276490767316,-0.616909836015707,0.612184455861951,-0.697496301102254,0.372463557881413
0.885040613343537,1,1,2,1,1,20,22.7013909986405,63.8671906782151,87.1866868849699,0.0149249742342499,0.00809493741909306,0.00794990553587415,0.332979553037256,0.60094179287277,0.726631666553262,0.739337021486822,0.271097096337253,-0.61634984628578,0.591831343223051,-0.708311338360419,0.384747591452982
1.15797667017633,1,1,2,1,1,20,22.4283862013482,59.9961967179342,84.5856131984689,0.0150791786412055,0.00821764072993323,0.00793026470354068,0.341114640111578,0.600855898621868,0.722919768295802,0.767779961308891,0.161681278757942,-0.619978302129771,0.442376314440373,-0.767551406063987,0.463862086693178
