ID,m2,m3,m4,k,alpha,beta,Tem,omega_1,omega_2,omega_3,D_1,D_2,D_3,EVnorm1_1,EVnorm1_2,EVnorm1_3,EVnorm2_1,EVnorm2_2,EVnorm2_3,EVnorm3_1,EVnorm3_2,EVnorm3_3
116,1,1,1,2,1,1,20,22.5,62.2,86,0.015,0.0081,0.0079,0.337,0.601,0.725,0.758,0.223,-0.618,0.522,-0.739,0.423
117,1,1,1,2,1,1,20,22.6,62.3,85.7,0.015,0.0081,0.0079,0.337,0.602,0.726,0.757,0.222,-0.617,0.524,-0.742,0.425
118,1,1,1,2,1,1,20,22.6,61.9,85.4,0.015,0.0082,0.008,0.338,0.603,0.728,0.757,0.222,-0.617,0.524,-0.741,0.425
119,1,1,1,2,1,1,20,22.5,62,85.6,0.015,0.0081,0.008,0.337,0.602,0.727,0.755,0.222,-0.615,0.523,-0.741,0.424
120,1,1,1,2,1,1,20,22.6,61.9,85.7,0.015,0.0081,0.008,0.335,0.598,0.722,0.758,0.223,-0.618,0.524,-0.741,0.425
121,1,1,1,2,1,1,20,22.5,62.4,85.7,0.015,0.0081,0.0079,0.336,0.601,0.725,0.756,0.222,-0.617,0.522,-0.739,0.423
122,1,1,1,2,1,1,20,22.6,62.1,85.6,0.015,0.0081,0.008,0.337,0.603,0.727,0.755,0.222,-0.616,0.522,-0.74,0.424
123,1,1,1,2,1,1,20,22.7,62.3,86.4,0.0149,0.0081,0.0079,0.336,0.6,0.725,0.756,0.222,-0.616,0.524,-0.741,0.425
124,1,1,1,2,1,1,20,22.6,62,85.9,0.015,0.0081,0.0079,0.336,0.601,0.725,0.754,0.222,-0.615,0.523,-0.74,0.424
125,1,1,1,2,1,1,20,22.5,61.9,86,0.015,0.0082,0.0079,0.336,0.601,0.725,0.754,0.222,-0.615,0.522,-0.739,0.423
126,1,1,1,2,1,1,20,22.6,62,86.4,0.015,0.0082,0.0079,0.337,0.602,0.727,0.755,0.222,-0.615,0.522,-0.74,0.424
127,1,1,1,2,1,1,20,22.6,62.3,86.1,0.015,0.0081,0.0079,0.336,0.599,0.723,0.755,0.222,-0.616,0.523,-0.74,0.424
128,1,1,1,2,1,1,20,22.5,62.3,86.2,0.015,0.0081,0.0079,0.337,0.601,0.725,0.757,0.222,-0.617,0.521,-0.737,0.422
129,1,1,1,2,1,1,20,22.6,62.6,86.4,0.015,0.0081,0.0079,0.338,0.603,0.727,0.755,0.222,-0.616,0.522,-0.74,0.424
130,1,1,1,2,1,1,20,22.6,62.3,85.9,0.015,0.0081,0.008,0.336,0.6,0.724,0.756,0.222,-0.616,0.523,-0.741,0.424
131,1,1,1,2,1,1,20,22.7,62,86,0.015,0.0082,0.0079,0.337,0.602,0.726,0.758,0.223,-0.618,0.522,-0.739,0.423
132,1,1,1,2,1,1,20,22.7,62.4,85.9,0.015,0.0081,0.0079,0.336,0.601,0.725,0.755,0.222,-0.616,0.522,-0.739,0.423
133,1,1,1,2,1,1,20,22.7,62.2,86.1,0.015,0.0082,0.0079,0.337,0.601,0.725,0.757,0.222,-0.617,0.521,-0.738,0.423
134,1,1,1,2,1,1,20,22.4,62.2,85.7,0.015,0.0081,0.008,0.336,0.599,0.723,0.753,0.221,-0.614,0.521,-0.738,0.423
135,1,1,1,2,1,1,20,22.6,62.2,85.8,0.015,0.0081,0.0079,0.336,0.6,0.724,0.755,0.222,-0.615,0.523,-0.74,0.424
136,1,1,1,2,1,1,20,22.6,62.1,86.1,0.015,0.0081,0.0079,0.336,0.6,0.724,0.755,0.222,-0.616,0.522,-0.739,0.423
137,1,1,1,2,1,1,20,22.6,62.5,86.2,0.015,0.0081,0.0079,0.336,0.6,0.724,0.756,0.222,-0.617,0.523,-0.74,0.424
138,1,1,1,2,1,1,20,22.6,62.7,85.8,0.015,0.0081,0.0079,0.336,0.6,0.724,0.752,0.221,-0.613,0.521,-0.738,0.423
139,1,1,1,2,1,1,20,22.6,62.2,85.8,0.015,0.0081,0.0079,0.337,0.602,0.727,0.758,0.223,-0.618,0.521,-0.738,0.423
140,1,1,1,2,1,1,20,22.5,62.2,85.7,0.015,0.0081,0.0079,0.337,0.603,0.727,0.755,0.222,-0.615,0.523,-0.741,0.424
141,1,1,1,2,1,1,20,22.6,62,86,0.015,0.0081,0.0079,0.335,0.599,0.723,0.753,0.221,-0.614,0.524,-0.741,0.425
142,1,1,1,2,1,1,20,22.5,61.7,85.6,0.015,0.0082,0.0079,0.336,0.6,0.724,0.755,0.222,-0.615,0.522,-0.739,0.423
143,1,1,1,2,1,1,20,22.6,62.2,85.8,0.0149,0.0081,0.0079,0.336,0.6,0.723,0.755,0.222,-0.615,0.523,-0.74,0.424
144,1,1,1,2,1,1,20,22.6,62.1,86,0.015,0.0082,0.0079,0.336,0.6,0.724,0.753,0.221,-0.614,0.524,-0.742,0.425
145,1,1,1,2,1,1,20,22.6,62,85.9,0.015,0.0082,0.0079,0.337,0.602,0.726,0.756,0.222,-0.617,0.523,-0.741,0.424
146,1,1,1,2,1,1,20,22.5,62.1,86.2,0.015,0.0082,0.0079,0.336,0.599,0.723,0.754,0.222,-0.615,0.521,-0.738,0.423
147,1,1,1,2,1,1,20,22.5,62.1,86.1,0.015,0.0081,0.0079,0.337,0.601,0.725,0.757,0.222,-0.617,0.524,-0.742,0.425
148,1,1,1,2,1,1,20,22.6,62.2,85.7,0.015,0.0082,0.0079,0.337,0.601,0.725,0.757,0.222,-0.617,0.521,-0.738,0.423
149,1,1,1,2,1,1,20,22.6,62.3,85.6,0.015,0.0081,0.0079,0.337,0.601,0.725,0.753,0.221,-0.614,0.523,-0.741,0.424
150,1,1,1,2,1,1,20,22.6,62.5,86,0.015,0.0081,0.0079,0.336,0.6,0.724,0.755,0.222,-0.615,0.523,-0.741,0.424
151,1,1,1,2,1,1,20,22.6,62.2,86.1,0.015,0.0082,0.0079,0.336,0.601,0.725,0.754,0.222,-0.615,0.523,-0.74,0.424
152,1,1,1,2,1,1,20,22.5,62.3,85.8,0.015,0.0081,0.0079,0.336,0.599,0.723,0.757,0.222,-0.617,0.521,-0.738,0.423
153,1,1,1,2,1,1,20,22.6,62.2,85.3,0.015,0.0081,0.008,0.336,0.601,0.725,0.757,0.222,-0.617,0.522,-0.739,0.423
154,1,1,1,2,1,1,20,22.5,62,86.1,0.015,0.0082,0.0079,0.336,0.601,0.725,0.753,0.221,-0.613,0.522,-0.739,0.423
155,1,1,1,2,1,1,20,22.5,62.3,85.6,0.015,0.0081,0.008,0.337,0.601,0.725,0.753,0.221,-0.614,0.522,-0.74,0.424
156,1,1,1,2,1,1,20,22.7,62.4,85.7,0.0149,0.0081,0.008,0.336,0.601,0.725,0.759,0.223,-0.619,0.523,-0.741,0.424
157,1,1,1,2,1,1,20,22.6,62.3,85.8,0.015,0.0081,0.0079,0.335,0.598,0.722,0.757,0.222,-0.617,0.52,-0.737,0.422
158,1,1,1,2,1,1,20,22.7,62.1,86,0.0149,0.0081,0.0079,0.337,0.601,0.725,0.76,0.223,-0.62,0.523,-0.741,0.424
159,1,1,1,2,1,1,20,22.5,62.1,85.8,0.015,0.0082,0.008,0.337,0.602,0.726,0.754,0.221,-0.614,0.524,-0.742,0.425
160,1,1,1,2,1,1,20,22.6,62.3,85.6,0.015,0.0081,0.008,0.336,0.6,0.724,0.753,0.221,-0.614,0.523,-0.741,0.424
161,1,1,1,2,1,1,20,22.6,62.1,85.5,0.015,0.0081,0.008,0.337,0.603,0.727,0.757,0.222,-0.617,0.522,-0.739,0.423
162,1,1,1,2,1,1,20,22.5,62.1,86.1,0.015,0.0082,0.0079,0.336,0.6,0.724,0.757,0.222,-0.617,0.523,-0.74,0.424
163,1,1,1,2,1,1,20,22.6,62.6,86.3,0.015,0.0081,0.0079,0.337,0.602,0.726,0.754,0.221,-0.615,0.522,-0.739,0.423
164,1,1,1,2,1,1,20,22.7,62.2,86.2,0.0149,0.0082,0.0079,0.338,0.603,0.728,0.754,0.222,-0.615,0.524,-0.742,0.425
165,1,1,1,2,1,1,20,22.6,62.4,85.8,0.015,0.0081,0.0079,0.336,0.6,0.724,0.758,0.223,-0.618,0.523,-0.74,0.424
166,1,1,1,2,1,1,20,22.6,62.1,86.3,0.015,0.0082,0.0079,0.337,0.601,0.725,0.756,0.222,-0.616,0.522,-0.739,0.423
167,1,1,1,2,1,1,20,22.5,62.3,85.7,0.015,0.0081,0.008,0.337,0.602,0.727,0.755,0.222,-0.616,0.522,-0.739,0.423
168,1,1,1,2,1,1,20,22.6,62.1,85.9,0.015,0.0082,0.0079,0.337,0.601,0.726,0.755,0.222,-0.615,0.524,-0.743,0.425
169,1,1,1,2,1,1,20,22.5,62.3,85.7,0.015,0.0081,0.0079,0.336,0.6,0.723,0.759,0.223,-0.619,0.522,-0.739,0.423
170,1,1,1,2,1,1,20,22.7,61.9,85.9,0.015,0.0082,0.0079,0.338,0.603,0.728,0.758,0.223,-0.618,0.521,-0.738,0.423
171,1,1,1,2,1,1,20,22.6,62.2,85.6,0.015,0.0081,0.0079,0.336,0.601,0.725,0.753,0.221,-0.614,0.523,-0.74,0.424
172,1,1,1,2,1,1,20,22.6,62.3,85.6,0.015,0.0081,0.0079,0.335,0.599,0.722,0.758,0.223,-0.618,0.522,-0.74,0.424
