m2,m3,m4,k,alpha,beta,Tem,omega_1,omega_2,omega_3,D_1,D_2,D_3,EVnorm1_1,EVnorm1_2,EVnorm1_3,EVnorm2_1,EVnorm2_2,EVnorm2_3,EVnorm3_1,EVnorm3_2,EVnorm3_3
1,1,1,2,0.6261,0.0001,20,22.5867759232459,62.1849950785712,85.8770983608778,0.0149892194118134,0.00814342257111852,0.00793918077268699,0.336415990612423,0.600912437411094,0.725071392226256,0.755745277919835,0.221990057956737,-0.616092110865117,0.522512381893551,-0.739891317232803,0.423723553099701
0.817244505886409,1.02244888302212,1,2,0.6261,0.0001,20,22.6956227214949,64.8212571260229,87.7634764382668,0.0149281905804425,0.00807049723266718,0.0079551474499248,0.330956206433849,0.601531015564519,0.727068378308969,0.721688880038268,0.303215001901169,-0.62227471670572,0.644842060307097,-0.675725275976857,0.357175123244745
1.04451481833127,1.09553290160609,1,2,0.6261,0.0001,20,22.2443318958561,61.4532757768197,83.6826171482703,0.0151854652398406,0.00816677810556309,0.00792505114513851,0.337570210211096,0.603246743424181,0.722592360689038,0.748957323953865,0.207351786161992,-0.629339466163769,0.527833113433487,-0.722702254905425,0.446199120480673
0.902767710204839,1.09050357488893,1,2,0.6261,0.0001,20,22.3958587659827,63.4338727636013,85.3490932823353,0.0150978241940623,0.00810675430990148,0.00793533193991369,0.333468502150574,0.603198417895922,0.724534627689602,0.727641802520632,0.267182307993502,-0.631783999100793,0.612599881448361,-0.685085106969315,0.394182421549079
1.08530117332716,1.00150580871774,1,2,0.6261,0.0001,20,22.4966248037532,60.9811833091142,85.0906009746739,0.0150402526813105,0.00818261011577549,0.00793354976977408,0.338953490174053,0.600922039298821,0.723880676758106,0.763402888161057,0.188477936835583,-0.617812348268921,0.477498627281481,-0.756251600060764,0.447301440138344
1.15710783251012,1.11175408186744,1,2,0.6261,0.0001,20,22.0870614957927,59.9403996114373,82.4771290950393,0.0152778100522444,0.0082197079814964,0.00791945417377269,0.340769366895261,0.603560473948782,0.720826603887873,0.75778921007407,0.164707834106187,-0.63136902242616,0.472981087837453,-0.738881730489334,0.479940286803668
0.997944065843596,1.10460286553168,1,2,0.6261,0.0001,20,22.2610760562476,62.0817876151602,83.9866988780249,0.0151757169377899,0.00814663111837966,0.00792671086049375,0.336211471023529,0.603490249923716,0.723022382087308,0.74169455143944,0.226682587175538,-0.631271888362259,0.55776147849908,-0.709125399649896,0.431327370652381
1.06681788180085,1.19124488419794,1,2,0.6261,0.0001,20,21.9348302099177,61.058518682002,81.9043510952454,0.0153685644762933,0.00817997473796062,0.00791735880873626,0.338023205093091,0.60546244093626,0.720524493292282,0.740305651328327,0.201422858434119,-0.641386291334302,0.543327675110308,-0.701476377988269,0.461222211719782
0.846828337467524,1.14772930202578,1,2,0.6261,0.0001,20,22.270587615209,64.0889491288282,85.2651779586249,0.0151701865758768,0.00808906501471924,0.00793474597333132,0.331841436322044,0.604602552607523,0.724111189335029,0.704959915568547,0.295000373120978,-0.644985501620053,0.669308881676739,-0.645174600892722,0.368477075639108
1.02714208507466,0.848060504489876,1,2,0.6261,0.0001,20,23.0551475923944,61.9604801734832,89.001389908566,0.0147310706564437,0.00815043826321729,0.00796743030977921,0.337474105686003,0.596896123939078,0.727891643871488,0.776263105728479,0.205576165807121,-0.595948010095527,0.456925311306354,-0.788567843616691,0.411558034669855
