,0,1,2,3,4,5
0,1.0148075101151992,1.0142866387711664,0.8854354880702344,2.020681751416926,1.0032723749991272,0.9903768712502194
1,1.022779401374729,1.0261953518776783,1.021008801792351,1.6564808120342724,1.0035808757109232,0.997443385768251
2,1.0001559134410878,1.00171417528927,1.0010722786396975,1.9994353466839356,0.8993582610731378,1.0054383356586682
3,1.0161395506409492,1.0169693569779614,1.013066907365089,2.037454985854523,1.004653798082348,0.9905185851431915
4,0.9986603178442535,1.000189038801997,1.000034559148607,1.9971961966577354,0.9366120164085836,1.0021106286108177
5,0.9970493086241354,0.99700078139817,0.9967131637952311,2.0093398528363724,0.9967709091350391,0.9977546160945805
6,1.0061086545398354,1.0067568809493825,1.0066639481666806,2.1012464863753832,0.9972110750929304,1.0074499305120292
7,1.0155841473656135,1.0114348725785973,1.0094082514703233,2.0196897052806166,1.0016883797527758,0.9928993416566816
8,0.9998072595435823,1.0009481092006074,0.9996418080858887,2.0011786658939696,0.8488810784292691,1.0039059795494494
9,0.9974099555360132,0.962007361572425,0.9989602962701212,1.9918555286029929,0.9981805227262542,0.993901070747329
10,0.9973710892355299,0.9986359653963615,0.9984430444341621,1.9976629117439244,0.9450475757048534,1.0026077784527379
11,1.0211373122876977,0.9660017904594133,1.02137461836006,2.032723769860504,1.004315463955837,0.9864798140291473
12,0.9994549943797182,0.9993008684726987,0.9987474203822801,2.002373872947441,0.9984197421225587,0.9547767413352319
13,0.9707324154416004,1.0079311022318582,1.0051090531145095,2.0066081186782507,1.0023377314591553,0.9940094775596175
14,1.0006131753736607,1.0001872785338868,0.9998588518754254,2.000648683504475,1.0007256021476556,0.9937446512282231
15,0.9987087011600546,1.0000286423273503,0.9993733980386859,1.9994656778436415,0.9077151539422882,1.0057533932150746
16,1.0077458516920494,1.0088340590075888,1.0085066062016779,2.158629948804389,1.0001191855839078,1.0033839306901509
17,1.0009169588282818,1.000007179932592,0.9990414564451553,2.0030029244452106,0.996356366474642,0.8776652777880466
18,0.9986603178442535,1.000189038801997,1.000034559148607,1.9971961966577354,0.9366120164085836,1.0021106286108177
19,0.8381617228643548,0.9900276535498773,0.991867505958793,1.9786224737612212,0.9986739739564463,1.0077504259620385
20,1.0019006509272046,1.0028825546301927,1.0017205484138734,2.0014462444755616,0.8404629866447297,1.0036941180149115
21,0.9999908592110875,0.9999490594667586,0.999914517284435,2.0002822079442493,0.99736888624405,1.0041503377081928
22,0.9993691509156812,0.9991288807767293,0.9987633107815852,1.999310893591658,0.978141645145242,1.017803795506227
23,0.9962485491921063,0.999839343156219,0.9547459142638284,1.9953494783287227,1.0041125663604253,0.9922013582760835
24,1.0074920973273214,1.005953102456246,1.0052931438432156,2.010524652256032,0.99967509060597,0.9984090107636934
25,0.9979593421387472,0.9980573252874614,0.9981567795428643,1.9985684192590796,1.0015350234573646,1.0020118547152865
26,1.016059110815246,1.1855459668009152,1.0131944081194668,2.0256952393593854,1.002128252942429,0.999988828945944
27,0.9867446387695573,0.9847977687386185,0.9877479485999245,1.9768997006479048,1.002059958811587,0.9923686023242397
28,1.0001985005543341,0.9998344792815009,0.999493671510812,2.000202753533536,0.9931976164801845,1.0017643659875577
29,1.0012326494210013,1.0012282669877368,1.0006439836608547,1.5995227748443837,1.0016816430304831,0.9961444343540126
30,1.0043950449670591,1.0128610666920062,1.0090434544985099,2.015919859416223,1.0007998196839645,0.9942753144159862
31,1.000437363115086,0.9989737566353473,0.9981579143466683,2.001742790253117,1.0025012423048085,0.8006796684851618
32,1.000165907779648,0.9977646216884837,0.8112855238271577,1.9968135102435833,0.9970207253617318,1.0093513821736289
33,0.9988912337838585,0.9989241592518389,1.0002831069158091,2.0010927126225466,1.1383148003232113,0.9901666637463205
34,0.9963518807710723,0.9961400964362,0.9961082523540301,1.9967452432143649,1.0015227978199943,0.997532530928633
35,1.0046273372986925,1.0047047609015038,1.0028780806924171,2.007060979846856,1.000955525536788,0.9933357673856565
36,0.9812809372113611,0.9819655805398824,0.9858190676107887,1.634567815563639,0.9992666471180922,1.0030252695339508
37,0.9986499486028377,0.9998742793570047,0.9990770265529887,1.9995245908958839,0.8941547751271787,0.9931883439214675
38,0.9413002210016903,1.004381298392984,1.0047531600292698,2.0014033109094305,1.0023370062403443,0.9921557331171125
39,1.019015716400515,1.0196690864205276,1.0163128018165042,1.9986344746648679,1.001774177190179,1.001938817647631
40,0.8900092416035273,1.009107178435575,1.0106740654723922,2.0121570563037574,0.9969744919326793,1.0126500056595502
41,0.9983076682272987,0.9980620454947511,0.9978480003450936,1.9973530496107899,0.9974926891527701,0.9997720333255247
42,0.9844777089532755,0.9825980802064322,0.9857197826745183,1.9752416418377765,0.9986292624332285,0.9982321357471314
43,0.8445978486135217,0.9961779673496226,0.9956300994340637,1.987763270456973,0.998946233203188,1.0073225873382838
44,1.0127670660273471,0.9774167819610099,0.9784181361225723,1.961319954199709,0.9994960803880686,1.0047593274058089
45,0.9858800487710844,0.9874781319538704,1.0579500888306583,1.9843333914193533,1.0042426098167814,0.997087555738901
46,0.9998072595435823,1.0009481092006074,0.9996418080858887,2.0011786658939696,0.8488810784292691,1.0039059795494494
47,1.001099214127085,1.0002755959993461,0.9999420712375586,1.9997338385793675,0.9977144608228048,1.1284247943641852
48,0.9887244558341526,0.988048551240207,0.99011450577552,2.1858985223257874,0.9976219492253141,1.0062017179117166
49,0.9982346318541802,0.9979545182588696,0.9983544269707068,1.9954621095708507,0.9974110747822619,1.1379866958797873
50,0.9959189454770394,0.9963499224817594,0.9965982378849574,1.9950350274781317,1.0036936812877708,0.9967392328941409
51,1.0012326494210013,1.0012282669877368,1.0006439836608547,1.5995227748443837,1.0016816430304831,0.9961444343540126
52,0.9962485491921063,0.999839343156219,0.9547459142638284,1.9953494783287227,1.0041125663604253,0.9922013582760835
53,1.012778058544323,1.0135141469858713,1.010350486430385,1.8466004557310731,1.003064852657297,0.9940912984436803
54,0.9978919567728806,1.1176581101767498,0.998611771760157,1.9951474765073758,0.9989255663719954,0.9952661834222389
55,0.994493890832302,0.9932477381061029,0.9943689051855775,1.8572134817064483,0.9977463854364543,1.0003545425598332
56,1.00231936457608,1.0039233519629147,0.9092139452565873,1.9981245717984484,1.003914179414021,0.9913191832047803
57,1.0079845996392467,1.0062568127442049,1.0056343854462304,2.0086201250501934,0.9998786129779444,0.9987038555620602
58,0.9846482691724228,0.9827032591914184,0.9858379592620858,1.9745820782789165,0.9986997449863554,0.9983342444930322
59,0.9898730185426068,0.9889290199036121,0.9914494447660591,2.153130555744898,0.9987994758707643,1.004260013507487
60,0.9832101837065088,1.1043929049778116,0.9852616943263309,1.9754947002128787,0.9988964497186319,0.9957353198610543
61,0.9997568663881911,1.0008046972798057,0.9993779860029506,2.001726523913903,0.8410914659650313,1.0117734486770722
62,0.9996247600965618,0.9993282892248784,0.9993073202915366,1.9985253836677837,0.9986279728707372,1.0209944659516867
63,0.9996742334367508,0.9990348182026787,0.9991297080231933,1.997359577648929,1.0017715062976844,1.1740619993463408
64,0.9658782215038189,1.0060106099285744,1.0060337404079522,2.0074140647234513,1.0022089674605765,0.992815215834663
65,1.0077767441435157,1.0046994974620542,0.8237316423972784,2.0072746911033814,0.9970033988039595,1.012150733236692
66,1.0030105024296336,1.0030217485168496,1.0013045757671815,2.3723377006817876,1.003387753286165,0.9953360162772136
67,0.9880646654374534,0.9886267946203309,0.7941090217166376,1.980140307733834,0.9990845246259414,1.0084491656332628
68,1.0802705324894561,1.0024787865971727,1.0017352373624426,2.004567155729611,0.9984425320370276,1.0051311927931326
69,1.0029617965970505,1.002347916421376,1.001869188264558,1.999802113308538,0.996850086133277,0.9962125578306114
70,0.9843764808189743,0.9828112691866413,0.9858934601089557,1.9722186226154843,0.9967702859217694,0.9952059853731687
71,1.0050806044487899,1.0041229675706902,1.0035250495930348,2.006496491191996,1.0019112333969236,0.9931161374612527
72,0.9846685282965613,0.9795381449790715,1.178707339041629,1.9710757031804313,0.9996514140922806,0.9964444148808105
73,0.9920032436737847,0.7967527491413244,0.9914124938750205,1.9803285036345306,0.9964272348158659,1.0010352268105172
74,0.9973419852469223,1.180876301604616,0.9956831703769415,1.9907266586260102,0.9975067171763128,1.0027620249492768
75,1.0081610052521353,0.9498530370961922,1.0090013015058497,2.0119041569714198,1.0047773102980737,0.9856767996721464
76,1.0015955724346715,1.0005378723065494,1.000141294165606,1.9999777259324418,1.0002157824702613,1.1914724066512545
77,1.0012227900592847,1.000726002279455,1.0000257248634306,2.0026990899780843,0.9954846706048681,0.9742941645305747
78,1.0098513421459139,1.0103338633647971,1.202763213640451,2.0147775912925323,1.0019237865389254,0.9976145262238616
79,0.9974205706099388,0.9985278825175599,1.0737387250486228,1.9978241124855753,1.0015783559836646,1.0001252667709404
80,0.9986815168215777,0.9985102655882725,0.9987312621670978,1.9968718029427799,0.9967688630027713,1.0479667747722023
81,1.0021436500436058,1.0046601962315458,1.0031313963079644,1.679504824634543,1.0028548149525318,0.9932914470314899
