m2,m3,m4,k,alpha,beta,Tem,omega_1,omega_2,omega_3,D_1,D_2,D_3,EVnorm1_1,EVnorm1_2,EVnorm1_3,EVnorm2_1,EVnorm2_2,EVnorm2_3,EVnorm3_1,EVnorm3_2,EVnorm3_3
1,1,1,2,0.6261,0.0001,20,22.5867759232459,62.1849950785712,85.8770983608778,0.0149892194118134,0.00814342257111852,0.00793918077268699,0.336415990612423,0.600912437411094,0.725071392226256,0.755745277919835,0.221990057956737,-0.616092110865117,0.522512381893551,-0.739891317232803,0.423723553099701
0.996695664280778,0.8300745009724,0.977830990681563,1.67268027907655,0.863944989805356,0.0001,-11.7260528457732,21.4287609977949,57.7024026652582,82.7810845002987,0.0212299760785399,0.0103713333929349,0.00935730541102188,0.337361850996705,0.597026747221936,0.727836550740392,0.775420927662024,0.207471551821898,-0.596387407754708,0.460850605799117,-0.78644858693573,0.411236354474383
1.19436143659916,1.076958643358,1.10682757530544,2.0398086671482,0.362656173465222,0.0001,35.1297791092738,21.8576222304975,59.006557460812,82.7028129819037,0.00938875540144718,0.00602334365888258,0.00632766672993711,0.33844407496582,0.599827249654207,0.725026122765794,0.766892513234147,0.19436345167555,-0.611636102431977,0.473386287297989,-0.764795648024308,0.437027504582153
0.884123711535251,0.896298076244007,1.1917567772691,1.94572166431976,0.643936689769541,0.0001,-0.675768807887984,21.9218311049407,61.7970910988278,87.5636021471065,0.01578320189373,0.00829994363027317,0.0080551455909766,0.327207919529731,0.593045039241324,0.735685094879788,0.75988177268843,0.335701135950166,-0.556672649640395,0.588239405786221,-0.746102934507102,0.311937193358159
0.863440416792941,0.926062226429704,1.07763962979863,1.81041931650265,0.566961116172255,0.0001,-13.8945701570515,21.6480765183931,60.9418244363861,84.8471057654304,0.0141773576214381,0.00769874962620062,0.00758343030199475,0.329946361915499,0.596811928516555,0.731403390913029,0.749230726195033,0.307255730696984,-0.586725860073618,0.593881330707158,-0.727485049488238,0.343613835298568
0.833177244745818,0.879709537435604,0.812095074407023,1.74461630559336,0.84113091955973,0.0001,40.3693656086363,22.4653310738792,62.3539104106245,85.2403514042815,0.0198439106639996,0.00986250855614912,0.00919589518164653,0.337991421192424,0.603647355101976,0.722060710659924,0.747846253940914,0.202806310177802,-0.632135729901899,0.526465357451593,-0.720662153412886,0.45108789392054
0.859350048279464,1.050611330374,0.976199287084097,2.14339607400412,0.841553611592037,0.0001,31.1747544254093,23.4259066199669,66.5315180423543,89.6342156560101,0.0191333241318956,0.00965104898689592,0.00917608784124851,0.332930372162344,0.602935263958663,0.725000989493767,0.725746556293956,0.274999990125624,-0.630608389936552,0.620865478626728,-0.682181773562754,0.38620471937611
1.123737981552,0.965765055328986,0.853876636667711,1.7064614283552,0.343509466474173,0.0001,19.2185125952397,21.5019534086949,57.1539745972621,80.2042426486467,0.00906296484191484,0.00586282204956118,0.00615167913035477,0.345631641901464,0.604342711535017,0.717850022728287,0.76217572415764,0.105990647422937,-0.638634596748128,0.406208255202719,-0.749021425967489,0.523413561962997
1.09461565258894,0.998484593956978,0.934266880212645,1.7433625020933,0.679548098789406,0.0001,25.0323125792184,21.2681729634514,57.3290814437015,79.8169370689907,0.0170391132429328,0.00879318500275721,0.00824776339416083,0.341563703811503,0.602750312883662,0.721128488244096,0.761998126123095,0.155742645548443,-0.628572258489399,0.453571868875493,-0.750587707550735,0.480510825100252
1.19676975033665,1.07622432657811,1.09612817258285,2.32170267347944,0.745574324358894,0.0001,0.289495858460356,23.5057164137411,63.3893241997529,88.8328091629486,0.0170347118536645,0.00905038020402125,0.00863814359307861,0.338824757908734,0.600087428622071,0.724632914956144,0.766716256763959,0.189384575336269,-0.613416387324764,0.46965038467212,-0.764346416974183,0.44181791615558
