m2,m3,m4,k5,k6,alpha,beta,omega_1,omega_2,omega_3,D_1,D_2,D_3,EVnorm1_1,EVnorm1_2,EVnorm1_3,EVnorm2_1,EVnorm2_2,EVnorm2_3,EVnorm3_1,EVnorm3_2,EVnorm3_3
1,1,1,1,1,0.6261,0.0001,22.5867757527256,62.1849953473564,85.8770985906773,0.0149892193960569,0.00814342261430057,0.00793918077759864,0.336415991988697,0.600912435901503,0.72507139283879,0.755745274354182,0.221990054824584,-0.616092116367593,0.522512396095664,-0.739891310072839,0.423723548088922
0.901444509724299,0.822645179530608,0.875963062922696,0.956246814949882,1.1688841272415,0.6261,0.0001,24.6744363874197,67.2019983704215,94.5591476357814,0.013920941998498,0.00801844359511742,0.00803858357515508,0.337953579794989,0.599895523316322,0.725198413545416,0.764660573575625,0.201399678870284,-0.612153883080017,0.484134322044123,-0.760760340140895,0.432270358789019
0.882272431155781,0.823469399392403,0.946896316679668,1.13488130959393,1.19585262491276,0.6261,0.0001,25.4443053984258,69.920423763815,98.6602682644218,0.0135755580195986,0.00797325387722901,0.00810602322979767,0.334717782350813,0.597732905428597,0.728477439558729,0.76527741652074,0.241622007662054,-0.596631612619294,0.513711036853605,-0.7620844408513,0.394117083653012
0.880270774715153,1.08790439044862,1.19433929359737,1.18916976706551,0.834741153083134,0.6261,0.0001,21.711032541954,62.234765210076,85.3806274457982,0.015504488512531,0.00814188503674458,0.00793555389178411,0.327330335713452,0.597824574289694,0.731751754146899,0.723774799419295,0.349819565024548,-0.594790981481391,0.666640529278802,-0.677612888346363,0.310533699088808
0.829284020088131,0.988331532838837,1.0680920692022,0.84626023864543,0.810962376014017,0.6261,0.0001,20.4605933391294,58.2909027346599,79.9921248952516,0.0163231730262808,0.00828502306661905,0.00791311658242888,0.329301365808078,0.598703032812251,0.730147443314258,0.731135159559692,0.322491004436563,-0.601199576274902,0.638454558678178,-0.692725668769172,0.335420518649883
0.872912308837656,1.13577179735809,0.869994112427589,0.932465151641972,0.959158998897314,0.6261,0.0001,22.2518838010319,63.5217704903494,83.4873962877234,0.0151810664556753,0.00810432025125721,0.0079240376250263,0.336674715235193,0.608313259334557,0.718752471049018,0.71651265744744,0.222673673736172,-0.661079455695338,0.605811753866559,-0.65608814679865,0.450044956095986
1.06702164789864,0.971414874535337,1.03720428507814,0.877814948529341,0.949498496942887,0.6261,0.0001,21.4500119937449,58.2453105217155,81.8296541667349,0.0156668985399976,0.00828694728088747,0.00791711297901162,0.337241530180213,0.599125166209318,0.726166086743498,0.766624149652245,0.209889023068939,-0.606822882862156,0.486472439380835,-0.764656214503892,0.422664689018893
0.957122847091376,1.00412569632163,1.127978406125,0.834575018061961,0.881949468639644,0.6261,0.0001,20.4192006536993,57.0959711648426,79.2699336019859,0.0163521189614601,0.00833767239277972,0.00791266109326651,0.331242068195456,0.597502601003683,0.730252924712685,0.752007930709766,0.289869968539032,-0.59199617692076,0.577437809895461,-0.733195192048778,0.359152315960358
1.10356844492837,1.15064027548269,1.15480679639521,1.17809797461098,1.12085637188918,0.6261,0.0001,22.9267601837088,63.5233361514197,87.1841657106556,0.0148006878393952,0.00810427703119056,0.00794988318888186,0.334421830146482,0.600318937583651,0.726484144837253,0.751178084268692,0.248343786430139,-0.611601871691021,0.551996812025092,-0.730810697915275,0.401516180653686
1.1519681325162,0.85825534951764,1.18802434519912,0.969585473505072,0.864055013487837,0.6261,0.0001,21.0861773580652,56.2551033493117,82.9942867592718,0.0159005277159826,0.0083775836645935,0.00792166075770234,0.334979222443038,0.592316156578503,0.732769057198465,0.790916400566303,0.230723778831135,-0.56676078304442,0.43778621781314,-0.819804641742456,0.369138966881566
0.860412240547166,1.02091876936726,0.875115922432361,0.919179597064731,1.09210974830648,0.6261,0.0001,23.3302269317439,65.7981857701201,88.169849285258,0.0145847267687268,0.00804763932992865,0.00795902588213078,0.336299012189349,0.605322019167875,0.721448700540097,0.731549446083028,0.22698218158239,-0.642895401429901,0.578966208769996,-0.688185375360742,0.437263099566031
1.18439689496559,1.05262785079166,0.884213761184788,0.852757664060699,0.814696379524223,0.6261,0.0001,20.786538263957,55.4163016911944,77.0528168061493,0.0160995551401315,0.00841987497391339,0.0079154384947654,0.34593577916895,0.60551539243161,0.716714410500559,0.759861247229426,0.100430030952349,-0.642280852775366,0.409009878317222,-0.738247306724011,0.536378442476648
0.940242872731703,0.874026655999267,0.81057088841765,1.06544239174347,0.99629465330879,0.6261,0.0001,24.4237988454946,66.2288993378596,92.0844978525907,0.0140386069529748,0.00803823362246887,0.00800381999266786,0.34166886202107,0.603453463076428,0.720490323756185,0.759407716756538,0.154175451996545,-0.632083736329518,0.458838670279185,-0.743876032157895,0.485917198128916
1.13377110008765,0.82436945240397,0.935246971389041,0.963881870374702,0.925527245133978,0.6261,0.0001,22.69091526044,59.2821336707276,86.8304039119159,0.0149308168720877,0.00824478715697626,0.00794682422344509,0.343352571040229,0.598094818607895,0.724148879661119,0.777375589364624,0.138089083841276,-0.613692592414052,0.38822124100446,-0.801346280273227,0.455113620017266
1.02456213743926,0.981817131576885,1.10128750833296,1.07664791298423,1.08683046291834,0.6261,0.0001,23.045986036296,63.3998382799381,88.8282690203074,0.0147360099872,0.00810770167850762,0.00796562938429625,0.333919694897238,0.597652640957543,0.728909430667631,0.763335872294911,0.251872076455432,-0.594877132834838,0.526280847753199,-0.757045119952817,0.387183620061333
0.993186842796571,0.987434461896958,1.00063049949568,0.952321986271966,1.16430617565617,0.6261,0.0001,23.2797820576559,64.0804355251299,88.665472156285,0.0146112799378529,0.00808928824492557,0.00796396022896506,0.336193559467679,0.600575487191474,0.725453633774879,0.756607586785459,0.224588625818764,-0.614088681520448,0.522331746640849,-0.742029636067107,0.420192296037464
1.05876416216246,1.13927749286498,1.05720150937284,0.861178313771484,0.846260694447184,0.6261,0.0001,20.196095790168,56.068441554998,76.1848784361377,0.0165103257656692,0.00838677683977169,0.00791832710758701,0.33614902942741,0.60266859392933,0.723736413279209,0.745863339569098,0.22717457483788,-0.626162591691695,0.549140568187514,-0.717978160155774,0.427728883651811
0.925233935847236,0.934047708142297,1.09062984667994,1.10035898070865,0.9807848429343,0.6261,0.0001,22.8962319477798,63.8007205034371,89.2799874899915,0.0148173674460374,0.00809672052255785,0.00797038433737877,0.331361033665953,0.59668638919112,0.730866074135265,0.757753391804026,0.285932944376609,-0.586559586512417,0.56221119170614,-0.744933387020391,0.359155711109667
1.09601715603848,1.12747658639517,1.18434309821205,1.05124434682303,0.819345263933333,0.6261,0.0001,20.6370846537053,57.1981094967429,78.9473387554493,0.0162011484231557,0.00833298851662043,0.00791266839501699,0.33342351208312,0.599038435349212,0.727998430331086,0.753806727199069,0.260940299636366,-0.603063494215254,0.554760389895856,-0.736633859572982,0.386796415098705
0.843049627581923,1.10656960810342,0.924778188132737,1.1585889660433,1.13002615220041,0.6261,0.0001,24.3328953257554,69.6570792764389,92.3837246451448,0.0140819450742104,0.00797701315390765,0.00800777008644766,0.334013309885087,0.605895861984271,0.722028609717057,0.71291961499414,0.262066378862494,-0.650435881256952,0.636588879261524,-0.65677304257705,0.404232321004446
0.879379416601618,1.15171583586212,0.898849730122186,1.12409043276196,1.17158271293462,0.6261,0.0001,24.3008435665945,69.4508540014978,91.3926285287773,0.0140973110921864,0.00798004661890923,0.0079949623680862,0.335869126001425,0.607758851261542,0.719597880008196,0.714422346943719,0.234447430845459,-0.659268619272442,0.617097835302227,-0.654711467283601,0.436512492687964
0.867993390109067,0.950741441610699,1.0595917495836,0.990014209250387,0.843022901961723,0.6261,0.0001,21.6319295237968,60.9266166824512,84.3116873615452,0.0155532602156425,0.00818447921852437,0.00792859280949811,0.330640044128903,0.597963991121221,0.730148085350374,0.745411144876733,0.29986569768495,-0.595350979209304,0.597290120090704,-0.720338093646048,0.352643649147988
1.07672218504911,0.912709786495225,1.06345929408006,1.13327562741192,1.04438230687167,0.6261,0.0001,23.4671784873612,63.2706493051803,90.4071773428932,0.0145132671592237,0.00811132438701982,0.00798302638391241,0.336710572924826,0.596889804759991,0.728250335430211,0.774984100229324,0.214618458244619,-0.594422881265895,0.468194835369534,-0.784562810582275,0.406515426994521
0.826161579564536,1.02699886110972,1.18188027114765,0.936181980257257,1.12894641063306,0.6261,0.0001,22.204393983549,63.9020712195067,88.2083973301338,0.0152087811439231,0.00809400596415437,0.00795940174725731,0.326081744038589,0.596631824969521,0.733281093195707,0.723563647160673,0.365868598476741,-0.585316851932533,0.675111668955054,-0.676035337524325,0.295297234763711
0.83074147151842,1.02510780117336,1.1797138310736,1.00008326247235,0.93789325991784,0.6261,0.0001,21.5221140896722,61.8708835778791,85.4135845271478,0.0156216102502103,0.00815327478490186,0.00793578711902672,0.326275637620989,0.596643116662467,0.733185651546942,0.724989842176497,0.363016154613379,-0.585328113309632,0.671199980174985,-0.678839880456777,0.2977700510705
1.0018028739511,1.01252144648603,1.17128023920973,0.897196814695609,1.06094931810187,0.6261,0.0001,21.5585270896485,60.0068676972596,83.8103513210839,0.0155988629828934,0.00821724627979489,0.00792573635782171,0.331222076076088,0.596601931780937,0.730997996792809,0.757811155111101,0.287591898058809,-0.585673247946422,0.563348472601689,-0.74472040420366,0.357812825343196
1.03341414154635,0.897431550327312,0.873545859119251,0.819513265461916,1.01120041061491,0.6261,0.0001,22.5029285558839,60.3065566932313,84.9255912279408,0.0150366695502382,0.00820630580283632,0.00793244753244203,0.342226606575396,0.601998757181987,0.721441921503895,0.765229207913783,0.148307777740175,-0.626441587394559,0.437176661443133,-0.760711850197061,0.479785418347828
1.0630709465235,0.931990095994846,0.867336865976157,0.866183587304077,0.818346853985121,0.6261,0.0001,21.4717880120351,57.48143838704,80.5981139739808,0.0156531861692409,0.00832017792986747,0.00791399166135565,0.343316522278234,0.60309654676848,0.720005778314808,0.763316574570448,0.134584831448259,-0.63185024343596,0.430317063181831,-0.754014871874629,0.496274921919746
0.891654629768979,1.0307254752999,0.962254040323805,0.865336724883904,0.947588135935737,0.6261,0.0001,21.68404907686,61.0425342006252,82.5964930760588,0.0155210823259141,0.00818051792647522,0.00791993707619973,0.334379384319407,0.602841537805849,0.724411835655695,0.73535540851331,0.253325705871645,-0.628552710530195,0.588595947154122,-0.699233301089069,0.405743270605719
1.04088669430535,1.18515195384358,1.19648547873074,0.827979024068857,0.89273004265493,0.6261,0.0001,19.6510810782054,55.3055973870681,75.3471472541506,0.0169129754791504,0.00842564721042195,0.00792212646410128,0.331658224436082,0.600057072601317,0.727965886415733,0.737738472094762,0.289023962680603,-0.610087777117103,0.606583341131144,-0.704997590454989,0.367471152221284
0.910243563530107,1.12397990955943,1.19032153897982,0.800049225713543,0.988954515812615,0.6261,0.0001,20.3140534125601,58.0923785047858,79.3228762819117,0.0164262170517011,0.00829344985732088,0.00791267239473706,0.328320785951391,0.598795958893486,0.730512738509803,0.723446062741758,0.337537802061958,-0.602240837607872,0.660851771252242,-0.677699610050973,0.322487480329907
0.989995043728917,0.851730871680139,0.946580583983257,0.993832600770246,1.1214717691038,0.6261,0.0001,24.0160907789629,64.8003794322085,92.1559602803014,0.0142358155132005,0.00807100925928772,0.00800475682872666,0.338187643859196,0.598539681786056,0.726208900295509,0.770966917128593,0.197665448241869,-0.605424135019883,0.46456425431616,-0.776045013387916,0.42653744361711
1.07300070578549,0.808381880699453,0.853326552129691,1.05492848820059,0.966035958029283,0.6261,0.0001,24.0318362065269,62.9977198478466,91.3765469295897,0.0142280625508679,0.00811911360675812,0.00799476122792625,0.344701698163451,0.600137545693072,0.72181414888649,0.771918487341812,0.121761508813062,-0.623951908300227,0.388534249694738,-0.786565275846313,0.479954376630697
0.829785065862152,1.14636117312093,0.941287098088874,1.14622540040325,0.932691998683759,0.6261,0.0001,22.9952899574105,66.2943169196868,87.5381377194311,0.0147634224337097,0.00803684017658718,0.00795306249670858,0.333093770228371,0.606353208461425,0.722069475067036,0.702012160948834,0.277393165196515,-0.655920694735428,0.664277853023245,-0.638677345977307,0.388363465993147
1.07817192718995,1.05811838312425,1.02474475734083,1.17077354951885,1.03563791330514,0.6261,0.0001,23.3337092335666,63.8601648507267,88.1120556582251,0.0145828981864743,0.0080951252398823,0.0079584650088257,0.337791538572438,0.601625224591534,0.723839737513803,0.7573170616244,0.203488612003155,-0.620534650891966,0.504931008757188,-0.741997052786073,0.441004591872047
0.964668443278784,1.00865965759729,1.15128279149518,0.984473010572238,0.97414929341844,0.6261,0.0001,21.689150543488,60.6789258543626,84.3971212668846,0.0155179419114271,0.00819306866229035,0.00792910580214834,0.330758806732576,0.597008255329612,0.730876018786453,0.752786457337085,0.295367076626157,-0.58827785925972,0.579222582202938,-0.734559972935836,0.353444262121576
1.03754042396078,0.829984743550216,0.814318130402104,0.917639341062219,1.10275484280278,0.6261,0.0001,24.2054720261959,63.9428536200625,91.4392979212858,0.0141432998092866,0.00809292052911777,0.00799554755338589,0.345021592858949,0.602017705079643,0.720093593383328,0.767228024270303,0.116105587688053,-0.630777814513081,0.398627121237486,-0.769811151352018,0.498484913982355
